success,peak_neg_1_african_names,mean_pos_88_teaching,peak_neg_22_culture,peak_neg_34_european_names,peak_neg_100_TheSage,peak_neg_12_big,peak_neg_23_dead,peak_neg_45_healthy_positive,mean_neg_12_big,peak_neg_27_innovative,peak_neg_52_innovative_rachel,peak_neg_75_polite,peak_neg_81_science,mean_pos_7_arts_2,mean_pos_6_arts,peak_neg_14_blunt,peak_neg_76_power,peak_neg_91_TheCitizen,peak_neg_2_african_names_2004,peak_neg_35_evaluating,peak_neg_24_descriptive,mean_pos_61_math,peak_neg_61_math,peak_neg_19_community,mean_neg_102_nan,peak_pos_32_emotionally_stable,peak_pos_107_nan,mean_neg_97_open,peak_pos_33_nan,peak_pos_39_extroverted,peak_pos_79_nan,peak_pos_82_see,mean_neg_104_trust,peak_pos_38_extrovert,peak_pos_46_healthy_restrictive,peak_pos_78_protective,mean_pos_104_trust,peak_pos_87_attractive,peak_pos_10_beautiful,peak_pos_115_nan,peak_pos_70_diligent,peak_pos_66_nan,peak_pos_20_cool,peak_pos_50_indulgent,peak_pos_108_unattractive,peak_pos_109_uncool,peak_pos_104_trust,peak_pos_30_nan,peak_pos_11_below,peak_pos_74_bargain
0.08393338812170309,0.2366450213795499,0.21433393844441648,0.1014571695293408,0.09313510767510079,0.17561966079619773,0.14874935624833632,0.19602728347403506,0.21800763433904707,-0.014600871742823039,1.0,1.0,0.10184627912504034,0.27235458824521613,0.09132182925046924,0.09132182925046924,0.09061954849928276,0.23320353459454224,0.22187111493825684,0.0947346790791026,0.3043203091920462,0.4633426109106339,0.13717866371126877,0.1783057835193868,0.06284349535184755,0.018686846999832408,-0.1348487256632631,-0.09140846648930809,-0.06750097192913776,-0.12516051346411602,-0.12496648126027987,-0.18610835204090015,-0.1963499086677381,-0.053261728604634025,-0.11743443954334162,-0.09011418094983964,-0.11904191765521067,0.0796221988667023,-0.09474397934309813,-0.13421036308900913,-0.16042072296655144,-0.18057781754632338,-0.1380236793005798,-0.1637316500981858,-0.1538120652470929,-0.10036507774183531,-0.10908845454004161,-0.04190488097956711,-0.13277505978059453,-0.21161005765941807,-0.1612061756608706
0.08393338812170309,0.2366450213795499,0.21433393844441648,0.1014571695293408,0.09313510767510079,0.17561966079619773,0.14874935624833632,0.19602728347403506,0.21800763433904707,-0.014600871742823039,1.0,1.0,0.10184627912504034,0.27235458824521613,0.09132182925046924,0.09132182925046924,0.09061954849928276,0.23320353459454224,0.22187111493825684,0.0947346790791026,0.3043203091920462,0.4633426109106339,0.13717866371126877,0.1783057835193868,0.06284349535184755,0.018686846999832408,-0.1348487256632631,-0.09140846648930809,-0.06750097192913776,-0.12516051346411602,-0.12496648126027987,-0.18610835204090015,-0.1963499086677381,-0.053261728604634025,-0.11743443954334162,-0.09011418094983964,-0.11904191765521067,0.0796221988667023,-0.09474397934309813,-0.13421036308900913,-0.16042072296655144,-0.18057781754632338,-0.1380236793005798,-0.1637316500981858,-0.1538120652470929,-0.10036507774183531,-0.10908845454004161,-0.04190488097956711,-0.13277505978059453,-0.21161005765941807,-0.1612061756608706
0.08313026653842433,0.21950686153325785,0.1190898766357569,0.6288412148934197,0.285542660943679,0.7376693046977094,0.34950920068646374,0.506254039168284,0.3541712023721505,0.13808935821169485,0.10184627912504034,0.10184627912504034,1.0,0.5446905979370121,0.2034823299465274,0.2034823299465274,0.5953738380842489,0.21598417440359716,0.5047708485890736,0.26617805104146425,0.3436408125302248,0.26375921995171714,0.05151903576774758,0.32156515440596445,0.4768053128643743,0.2826516663453146,-0.18662327352565347,-0.08110103514109375,0.3049430071814234,-0.11740251976333568,-0.10938835821524721,-0.0756492479539674,-0.0825826070116341,-0.17486116889122486,-0.11659723219133736,-0.17691841719134313,-0.2543911188598647,-0.28151876387881136,-0.09308415584146884,-0.04715463306924425,-0.09284412716643027,-0.07736421064509255,-0.20842787651252645,-0.0906991786682209,-0.11003556464775276,-0.10264275073091517,-0.08753870431708113,-0.4562526649268528,-0.067325878730407,-0.21816090979178399,-0.3146556644865448
0.08145710104582077,0.27448111018652405,0.11758550994637806,0.3916610804104674,0.25163575285595524,0.6515078463015623,0.295644080429996,0.4315327047729319,0.33511564167712976,0.09201600850951895,0.27235458824521613,0.27235458824521613,0.5446905979370121,1.0,0.13422422388515692,0.13422422388515692,0.448207828742684,0.29154642622724997,0.46993599830199456,0.23818262312687305,0.3278180540126655,0.36912455235314384,0.07573999053646434,0.29391024420856726,0.3092986983708755,0.1219233135359858,-0.13001846684671423,-0.09548997784026804,0.23543209123082115,-0.09238708091076604,-0.11074747652634993,-0.10288130137396205,-0.09332404538083404,-0.16793616482999904,-0.11681088979921242,-0.149982307406591,-0.20964120276893225,-0.18232723309763188,-0.10777450526909871,-0.10569831323504852,-0.10189896126646839,-0.12045087075168538,-0.15545323869653885,-0.09080652125594613,-0.16873796454288564,-0.11810231719900773,-0.06899576833286115,-0.3178874231518947,-0.11050203421185603,-0.1671538713231001,-0.37664505696142453
0.08066688318711249,0.12657397771336976,0.30943441816368245,0.20886085324565254,0.21732185478282987,0.18559196015496085,0.08432001624648826,0.15773850101419315,0.04811918927074526,-0.02614548490456785,0.09132182925046924,0.09132182925046924,0.2034823299465274,0.13422422388515692,1.0,1.0,0.08850132335240492,0.024928022189124144,0.10939968919844457,0.15975346455763934,0.07698133133965576,0.12034459810515671,0.1593042491298963,0.0874811260359691,0.16528385128470582,0.1739390948171435,-0.036960313087867756,0.13435703237870356,-0.03433929678811986,0.01402505650363263,0.05367980857445772,0.14068785741049333,0.1109891235869639,-0.27829382181545026,0.02592877634268505,-0.11116443196175121,-0.16842010570936294,-0.03191943104457713,0.18014835728068476,0.166753935714904,0.08050240278110127,0.08350077876744331,-0.099116919853592,0.03044529576582776,0.09339957126708698,0.1083119166392115,-0.011727853498884123,-0.11645269877880175,0.15781365297124622,-0.12105566126720996,-0.14910509214762593
0.08066688318711249,0.12657397771336976,0.30943441816368245,0.20886085324565254,0.21732185478282987,0.18559196015496085,0.08432001624648826,0.15773850101419315,0.04811918927074526,-0.02614548490456785,0.09132182925046924,0.09132182925046924,0.2034823299465274,0.13422422388515692,1.0,1.0,0.08850132335240492,0.024928022189124144,0.10939968919844457,0.15975346455763934,0.07698133133965576,0.12034459810515671,0.1593042491298963,0.0874811260359691,0.16528385128470582,0.1739390948171435,-0.036960313087867756,0.13435703237870356,-0.03433929678811986,0.01402505650363263,0.05367980857445772,0.14068785741049333,0.1109891235869639,-0.27829382181545026,0.02592877634268505,-0.11116443196175121,-0.16842010570936294,-0.03191943104457713,0.18014835728068476,0.166753935714904,0.08050240278110127,0.08350077876744331,-0.099116919853592,0.03044529576582776,0.09339957126708698,0.1083119166392115,-0.011727853498884123,-0.11645269877880175,0.15781365297124622,-0.12105566126720996,-0.14910509214762593
0.08003327235187774,0.2594131516667835,0.07990489448763022,0.4160367431985273,0.2748389296815013,0.5134229542350117,0.3517321020575632,0.45783734358913625,0.41294683010098887,0.11375487193654334,0.09061954849928276,0.09061954849928276,0.5953738380842489,0.448207828742684,0.08850132335240492,0.08850132335240492,1.0,0.45547397847930815,0.49502568045548784,0.3074028882115433,0.26510087602447624,0.22316351033077894,0.05674053686773888,0.4640948051468153,0.3796843161428566,0.19416901813481477,-0.10884657254601754,-0.09543644726004309,0.21454436591798867,-0.07554067573929012,-0.059672762543658005,-0.0688715277827074,-0.14021090467965286,-0.1479991308127884,-0.07050305180111355,-0.12728147224814854,-0.22116666404479435,-0.33315116274599627,-0.11924508082857439,-0.0708393006894595,-0.0686588843260428,-0.05725356833477341,-0.13876996047521897,-0.06883907167255228,-0.11520595264147926,-0.11227135949105758,-0.051834048164293094,-0.5183817731711062,-0.10259338354062343,-0.16135369618370735,-0.27146189797146475
0.07979540531686431,0.3433425350018157,0.08943590546488903,0.20195820168480882,0.18868447377692896,0.257840626849005,0.33208629686966795,0.3127214249805961,0.43130195325228715,0.06396625881573156,0.23320353459454224,0.23320353459454224,0.21598417440359716,0.29154642622724997,0.024928022189124144,0.024928022189124144,0.45547397847930815,1.0,0.3971437606552869,0.26645716773036027,0.22762144743121276,0.21667352408738152,-0.0011584167461923091,0.38951908564615784,0.22936651930102242,0.09326145642563383,-0.1325265397427683,-0.13148936881554993,0.07766738522173176,-0.06916626287543652,-0.08156704923471499,-0.12362066988095997,-0.21319163155663826,-0.11236292601572025,-0.08594822131624881,-0.07485471264518972,-0.19923263480911715,-0.12372416543536825,-0.14835597273246623,-0.1314712281883628,-0.12067887857847039,-0.1458772647272762,-0.14581792467545626,-0.12159953326258693,-0.12365943639313885,-0.14752578959456286,-0.08513451745661471,-0.26175325579826664,-0.1356754541260995,-0.1639606215292215,-0.17681319908582255
0.07964092175139008,0.24059859682191445,0.14151477170943622,0.2399817553035568,0.1631379953446812,0.6104335879897619,0.43952522944654704,0.5226911369204135,0.4081277174833714,0.19410790300241013,0.22187111493825684,0.22187111493825684,0.5047708485890736,0.46993599830199456,0.10939968919844457,0.10939968919844457,0.49502568045548784,0.3971437606552869,1.0,0.21924592406262697,0.3507124783876333,0.2899885507241111,0.022562133835242432,0.3877362137032305,0.3443056121006445,0.1828936696194103,-0.1542400800067966,-0.07420500205314327,0.141374337499987,-0.07878648551432506,-0.05892809380004539,-0.07151980355331768,-0.12754612437106508,-0.17233529356254487,-0.06185539272085213,-0.10953261210253451,-0.20865832861279124,-0.20676319578547786,-0.11214264339496381,-0.08286038145535281,-0.07703328637624322,-0.09148992428592896,-0.19916610084574682,-0.07062880407600594,-0.12884104235600338,-0.10742974596452311,-0.06974456014754894,-0.3474976559557997,-0.1033037645029577,-0.15284215106994428,-0.4159868163673189
0.07941551155529021,0.620769234530852,0.09053290315520533,0.40239134003827964,0.7211570393401392,0.23051566707395307,0.19785691929936772,0.2269045272568811,0.20538170240191994,0.033355636684567105,0.0947346790791026,0.0947346790791026,0.26617805104146425,0.23818262312687305,0.15975346455763934,0.15975346455763934,0.3074028882115433,0.26645716773036027,0.21924592406262697,1.0,0.14724988686531362,0.18699562429938185,0.05461238987317547,0.13785222428348307,0.26466666528422067,0.20861479422527848,-0.2331978991147997,-0.20524601691783223,-0.0879049367685151,-0.22799330401696163,-0.22221704963576158,-0.15140011478200513,-0.18330035291105154,-0.20783517439498425,-0.23733945895434608,-0.30214465517822553,-0.47957659885718384,-0.1459490180724455,-0.20553963482379092,-0.1401973582418767,-0.18020599050072594,-0.16137640497203082,-0.28034888717371415,-0.20701046182486177,-0.2373260496452766,-0.20850183646481663,-0.1918816023822294,-0.2992634551617226,-0.17712521199556883,-0.3794482689902429,-0.39541552671010005
0.0793076983321019,0.2269962046287439,0.12442637329175758,0.28842195601499504,0.12718368460248694,0.3979446933564057,0.22843499897704025,0.40978733472792045,0.291939993262112,0.0490268493448114,0.3043203091920462,0.3043203091920462,0.3436408125302248,0.3278180540126655,0.07698133133965576,0.07698133133965576,0.26510087602447624,0.22762144743121276,0.3507124783876333,0.14724988686531362,1.0,0.3405662245094999,0.07200542319700189,0.41070766990161545,0.287121150743363,0.11151689406522317,-0.1501491744693291,-0.07091029524041519,0.0361960297639216,-0.07303147279912796,-0.10157862853570632,-0.14246294651033006,-0.1653915218206055,-0.10063839996447135,-0.1061238319783361,-0.07618048015291352,-0.14853451250818286,-0.07660674746194661,-0.09816236919291534,-0.10776304780246257,-0.11778133896250918,-0.1282081737694709,-0.16509025174477332,-0.1366779005518679,-0.12507115262367688,-0.10005747409288429,-0.07366806921017596,-0.2432922618454273,-0.12413517345976936,-0.12662924798505176,-0.24824746912472442
0.07895719506124271,0.23036052399287596,0.11105843535564942,0.19198231184252382,0.16508436404913499,0.35684318544444354,0.15004299169406207,0.2732992687309438,0.20084567202267248,-0.03305657303509866,0.4633426109106339,0.4633426109106339,0.26375921995171714,0.36912455235314384,0.12034459810515671,0.12034459810515671,0.22316351033077894,0.21667352408738152,0.2899885507241111,0.18699562429938185,0.3405662245094999,1.0,0.1075032849057449,0.26250571971417674,0.25163736606393333,0.033194335568643235,-0.16466378639361623,-0.1175464247767432,-0.050105874477261045,-0.15874521322049412,-0.16953853241492423,-0.17429908742331668,-0.17109357789797033,-0.05125115427621151,-0.1617183757690691,-0.14426981423248778,-0.18933917763850722,-0.006441315737497843,-0.1341568286853005,-0.14224694712767777,-0.15500585593278948,-0.17672521826449347,-0.20761972013439553,-0.13820006475315105,-0.18880637620614654,-0.13121173880509307,-0.11142531080117986,-0.1381141004803853,-0.1511484245093171,-0.21850825638634255,-0.32159755072258756
0.07735257528909806,0.09462871741560437,0.28860023467450796,0.18675895698006073,0.09590005921834147,0.03293705890479055,0.016480220296092318,0.07240293264166099,0.07521511196372288,-0.0009408538581799734,0.13717866371126877,0.13717866371126877,0.05151903576774758,0.07573999053646434,0.1593042491298963,0.1593042491298963,0.05674053686773888,-0.0011584167461923091,0.022562133835242432,0.05461238987317547,0.07200542319700189,0.1075032849057449,1.0,0.034494390269431324,0.1239862842711002,0.11945116308310764,-0.06864500297639478,-0.11317844289651639,-0.08837867363464681,-0.04033741620451034,-0.053481501297445604,-0.07833730977461915,-0.043060339074923744,0.0023463269784369093,-0.05419305371613718,-0.019694037732657522,-0.06826525428488889,-0.10932826137860024,-0.08936933971383772,-0.11985784020008933,-0.07701379342793535,-0.08540727854782966,-0.013465751709239743,-0.12557548420334194,-0.1252326960761681,-0.11843820918019543,-0.07248158262156554,-0.16689171289609184,-0.13326797868226686,0.0032865299117021884,-0.12147679421809017
0.07724115497653374,0.19888034697467682,0.09303864719728182,0.21615289810756597,0.13297745901931618,0.3550537127801839,0.26615054927397136,0.4711212643798725,0.3575558497472019,0.041163372698160686,0.1783057835193868,0.1783057835193868,0.32156515440596445,0.29391024420856726,0.0874811260359691,0.0874811260359691,0.4640948051468153,0.38951908564615784,0.3877362137032305,0.13785222428348307,0.41070766990161545,0.26250571971417674,0.034494390269431324,1.0,0.26668944019353785,0.18951587591548053,-0.15180048694725234,-0.12471014689644974,0.019382343294447057,-0.06044393743526141,-0.09135080550225788,-0.11901261127464555,-0.19195942670255356,-0.15243577016873636,-0.09903990909890696,-0.053749402646745624,-0.18431173655322589,-0.3144364201318758,-0.12142591935091036,-0.1122042037810414,-0.12584231644091823,-0.11470123389028941,-0.14524838082817096,-0.12416671440007089,-0.1136707286271209,-0.13464058912198473,-0.06342432318206231,-0.4503402708794321,-0.1300745024713728,-0.13295615061774396,-0.17591953999827398
0.0763962391709012,0.21437232235022216,0.07453659859105825,0.5407819683271959,0.23124870978490247,0.4721467189832696,0.2281362454171927,0.3070528987586336,0.33468408902251673,0.10559705308127516,0.06284349535184755,0.06284349535184755,0.4768053128643743,0.3092986983708755,0.16528385128470582,0.16528385128470582,0.3796843161428566,0.22936651930102242,0.3443056121006445,0.26466666528422067,0.287121150743363,0.25163736606393333,0.1239862842711002,0.26668944019353785,1.0,0.14720336795700162,-0.17598700407593357,-0.12254215738039435,0.15704607715805974,-0.137165483741828,-0.1132776442610562,-0.07946367143192527,-0.1214405830311454,-0.12788357630104996,-0.1263835160171341,-0.14159354140788408,-0.24746384490164763,-0.18154078957218459,-0.12402059439273835,-0.0826454341619497,-0.11303240973284509,-0.10319828107759309,-0.2133263673892422,-0.12108493922494763,-0.16062784602826138,-0.12670489746220567,-0.12518313429218716,-0.33787052228246367,-0.10874973903908393,-0.18592148821076837,-0.2732863154875065
0.07342806665362878,0.14669263922167555,0.0775209544181357,0.38335513913448765,0.1857988863833558,0.1168386624008054,0.20215359767158328,0.339948418908317,0.2318333739825838,0.09785779457225277,0.018686846999832408,0.018686846999832408,0.2826516663453146,0.1219233135359858,0.1739390948171435,0.1739390948171435,0.19416901813481477,0.09326145642563383,0.1828936696194103,0.20861479422527848,0.11151689406522317,0.033194335568643235,0.11945116308310764,0.18951587591548053,0.14720336795700162,1.0,-0.14596335653495696,-0.07540476969968926,-0.19547788252466777,-0.06539858417066277,-0.1042338692015628,-0.06262907663787735,-0.019565897165472922,-0.15140216549441343,-0.08339480720627072,-0.10864202047578973,-0.20384418194873802,-0.3595001268471309,-0.07674197446636172,-0.04064332536938448,-0.07000300768258656,-0.10848201239675768,-0.12370747556469926,-0.06037690078945557,-0.07996074782430522,-0.09303885841238702,-0.05687269564677838,-0.4308456283292651,-0.05874423789031894,-0.09730560105573101,-0.17812822284926938
