,success,dim_0_above,dim_1_african_names,dim_2_african_names_2004,dim_3_aktiv,dim_4_alive,dim_5_altmodisch,dim_6_arts,dim_7_arts_2,dim_8_bad,dim_9_basic,dim_10_beautiful,dim_11_below,dim_12_big,dim_13_blue_collar,dim_14_blunt,dim_15_career,dim_16_cheap,dim_17_children,dim_18_closed,dim_19_community,dim_20_cool,dim_21_cruel,dim_22_culture,dim_23_dead,dim_24_descriptive,dim_25_design,dim_26_destructive,dim_27_innovative,dim_28_responsible,dim_29_TheRebel,dim_30_appetitlich,dim_31_electric,dim_32_emotionally_stable,dim_33_ernst,dim_34_european_names,dim_35_evaluating,dim_36_expensive,dim_37_extraverted,dim_38_extrovert,dim_39_extroverted,dim_40_family,dim_41_fascination,dim_42_female,dim_43_friendship,dim_44_functionality,dim_45_healthy_positive,dim_46_healthy_restrictive,dim_47_impractical,dim_48_inaktiv,dim_49_winner,dim_50_indulgent,dim_51_cold,dim_52_innovative_rachel,dim_53_inside,dim_54_introverted,dim_55_kind,dim_56_kompliziert,dim_57_lazy,dim_58_lifestyle,dim_59_lustig,dim_60_male,dim_61_math,dim_62_modern,dim_63_modern_2,dim_64_music,dim_65_musical_instrument,dim_66_nachhaltig,dim_67_natürlich,dim_68_neurotic,dim_69_new,dim_70_diligent,dim_71_outside,dim_72_performance,dim_73_pleasant,dim_74_bargain,dim_75_polite,dim_76_power,dim_77_practical,dim_78_protective,dim_79_sympathisch,dim_80_safety,dim_81_science,dim_82_see,dim_83_show,dim_84_small,dim_85_sustainable,dim_86_sustainable_2,dim_87_attractive,dim_88_teaching,dim_89_technical,dim_90_TheCarer,dim_91_TheCitizen,dim_92_TheCreator,dim_93_TheExplorer,dim_94_TheHero,dim_95_TheInnocent,dim_96_TheJester,dim_97_open,dim_98_traditional,dim_99_TheRuler,dim_100_TheSage,dim_101_TheWizard,dim_102_traditionell,dim_103_trendy,dim_104_trust,dim_105_trustworthy,dim_106_ugly,dim_107_unappetitlich,dim_108_unattractive,dim_109_uncool,dim_110_unkompliziert,dim_111_unnatürlich,dim_112_unpleasant,dim_113_unsustainable,dim_114_unsustainable_2,dim_115_unsympathisch,dim_116_untrustworthy,dim_117_unwirksam,dim_118_valuable,dim_119_TheLover,dim_120_warm,dim_121_weapon,dim_122_white_collar,dim_123_white_names_1998,dim_124_pleasant_2,dim_125_volkswagen
success,1.0,0.004941758404094166,0.01038667994015419,-0.013345176935999032,-0.013046964254560322,-0.026995780140620804,0.040159544388762534,0.01698209841011266,0.01698209841011266,0.012149733091683929,0.03666596727392446,0.031370863289061184,-0.00732215404788568,-0.019967201011581573,-0.015118279241457276,-0.0015086575616456482,0.01152131951412797,0.009387922462438128,0.04952367381670143,0.014173839028516828,0.03186471495477416,0.013641107753074004,0.0030709984357415103,0.00482667556146798,0.015375752772273554,-0.05311127939170749,0.0029960353456396204,-0.00335171835439046,-0.03232222800877182,-0.004522345456559553,0.015109048396808418,0.02725508271604968,-0.029400884710708525,-0.014528838341358279,-0.01193841005412849,0.010804524969979499,-0.015802958874420233,0.009219360668674794,0.0020117757742598584,-0.003356934710294169,-0.0004552992120066663,0.07363487112619144,0.01809423684966812,0.07583795202793278,0.04407920941263451,,0.01843773418495745,-0.021987067450071406,-0.007655127176212855,0.006283028326467113,-0.03751949844490879,0.006155854101182453,-0.00795587894908134,-0.03232222800877182,-0.012011866393828135,0.03234741999406162,0.005807086542839393,-0.021045048924747883,0.004462918640782403,0.04258281188990236,0.004385440458864575,0.06067179833462784,-0.007035679816271915,-0.018809067629031156,-0.018809067629031156,-0.037310419734303345,0.012053848115276935,-0.025204066721333487,0.022782276649308705,0.019095935255713313,0.002339586508413511,0.0059435991043899515,-0.007716729565120286,-0.05466218843272666,0.04670430889910744,0.008514566897646982,0.009392818727018989,-0.009300928821701042,-0.015146076899290994,-0.02636699434611179,0.016901646589014278,,-0.042874324644104546,-0.04031762564035173,-0.03415320218175345,-0.014537910893151408,-0.003867067008646332,-0.011749450865826301,0.003871714286450931,0.01969702677215988,-0.05243677911511304,0.03579447474248661,-0.002177791510460897,8.856506035782425e-05,0.019757245326552222,-0.022160711404865144,0.02920953206817791,0.0038224637301404896,-0.00814267724641738,0.010335124398860734,0.0005525822520478946,-0.0024126959822592295,0.011683929386218072,0.07724774378470245,0.014943466238827039,-0.014349547404776371,-0.0011091495270111333,0.029524685160322073,0.024937014198981016,0.015295595839622853,-0.030305066560007313,-0.01374634186803272,-0.0061160591828595895,0.011203607835767014,-0.030472637955061707,-0.011448476131907349,0.03557940024540528,0.013973662602139038,-0.023160464776713,0.014763524081592417,0.02181743948139699,0.014225990712246762,0.0023344648846734695,0.024047024989330524,-0.00039070913322919714,0.03253635519469248,0.002224460150353284
dim_0_above,0.004941758404094166,1.0,-0.29361752944336067,-0.18280838934999444,0.20592058433346935,0.41949496915088896,-0.32333890208282556,0.14723956859865805,0.14723956859865805,0.7481886990625357,0.2928981263129892,0.3507187636264521,0.8158416769697753,0.642505785950135,0.24560582053299793,0.69080512295608,0.6081969496384192,0.5875776284772694,0.5084822441749688,0.7740320049438688,0.40337535955977133,0.47347450512339223,0.7705046901679792,0.16193342790278564,0.6136916901703237,0.15609285599099473,0.21971239440370122,0.6106609796609908,-0.13693048513897674,0.6782551173805137,0.4086353325003475,0.30877589762752305,0.07814439289072364,0.6612398106039071,0.7135270040360617,-0.260635072363368,0.45746894095649604,0.35244369014516114,0.47508230267925156,0.6090168949051389,0.5401272476896148,0.5753647723720303,0.2184376401461331,0.49978941599407983,0.3927673168504102,,0.5387124235098849,0.6050052408889092,0.6448565826514623,0.5063137519317763,0.1109750220651605,0.4634437587887085,0.3684802893985921,-0.13693048513897674,0.6162960814150248,0.6535862449867351,0.6361839222705077,0.6077558452244454,0.6062825115181564,0.5470529376089951,0.30584878194348514,0.58046589243301,0.5322948258074268,0.3131917965205234,0.3131917965205234,0.1055610064217386,-0.11084486621956474,0.7097927371157784,0.4544583789621404,0.6022643929655104,0.27392149827409173,0.5085885105739857,0.47109351891540846,-0.2089985194207026,0.5170256076222319,-0.2468023203713006,0.5937875637531427,0.484562572887025,0.3793098621865848,0.43286833277400444,0.4903327283796528,,0.24290851707440533,0.3786970643641944,-0.0011241689586453582,0.537102211768264,0.48851135180107047,0.40023677416057224,0.4892089130612055,0.5294529882520507,-0.00264242442910878,0.6566387919121971,0.6847737686821403,0.41351542020613774,0.5386990516046746,0.5137797726797372,0.6552689491708481,0.6760360475862524,0.3705296924743154,0.2005209629331451,0.4509507800841652,0.465906025492484,0.5447323312604603,0.42412114780476945,0.21909001763417774,-0.6501428237598453,0.6206830069380227,0.5971014270133084,0.6484948522721119,0.6516653569489754,0.6756396431244533,0.5223034552891032,0.3301108174385208,0.7221539646679603,0.3369712734006494,0.3053095856417802,0.5460055661624947,0.7890446321842212,0.8182164646621765,0.682734735906124,0.5176459044473385,0.5830062132189352,0.360980387627968,0.4043102831920326,-0.15035014276156017,0.48676803272154756,-0.4025225302912037
dim_1_african_names,0.01038667994015419,-0.29361752944336067,1.0,0.8221983778807824,-0.3598851593484437,-0.42494664089902934,0.4321032106466438,0.19509130295595106,0.19509130295595106,-0.01680678266462862,0.10831927591331304,-0.15057733392348893,-0.3152074105214415,-0.1995717375485849,-0.17269205438542243,-0.1232143174634426,-0.43919061722391295,-0.2825642854417536,-0.17740728665849173,-0.21259791805776185,-0.2350967169300769,-0.258804498520927,-0.24205439713689925,-0.03658417890405169,-0.18915518832805575,-0.21074399900815483,-0.1662230054221403,-0.24891152557111057,-0.15309345576556763,-0.3049964932070742,0.36392997287450646,-0.31346940773616166,-0.38562925507334567,-0.3107997963255683,-0.2069838408204855,0.7412224161051938,-0.2942819834984989,-0.31156825189883347,-0.4159200366894956,-0.3889342511693119,-0.3318623203808929,0.005562651476124092,0.04002222473824769,0.14503453248297568,-0.005247461481517247,,-0.2838235819207524,-0.18575724017763895,-0.2094490662362257,-0.4945269397327038,0.2931481171991885,-0.21062671157868176,-0.23089097834723463,-0.15309345576556763,-0.34626071272819203,-0.30292986201168387,-0.31006750259194005,-0.40708874191087874,-0.4479633157948135,-0.002370613999852798,-0.00612141011839928,0.1996551914082361,-0.20355672585951262,-0.2959661903064281,-0.2959661903064281,0.49944419405135804,0.3754212164981884,-0.40834325159299417,-0.20829628614461362,-0.22269388682311098,0.005711130832322076,-0.44125227148910895,-0.3292840036262603,0.26664054767916007,-0.10344540627064788,-0.23231709900616943,-0.2147531120740575,-0.07737239297749898,-0.4564123252770254,-0.4983052570615627,-0.31252774087331786,,-0.16944422970950793,0.03630655216238603,0.21027656335866368,-0.36468410756335684,-0.4093177947362981,-0.36839656562361867,-0.3355335748625453,-0.19809226658194554,-0.27751715612817374,-0.31532061990123605,-0.2088695898582753,0.005020710234700266,-0.14969688105433374,-0.04499087886243813,-0.15467378369708584,-0.07396355767294445,-0.26243045744230714,0.048638999211978104,-0.07305104857240385,-0.2007158589302308,0.028653004707234173,0.1962239632535374,-0.022747149443354465,0.3962278282640003,-0.2900469910605793,-0.09686688562723852,-0.259790283744766,-0.3672422041497206,-0.19252189071752174,-0.3846476521288263,-0.04859468136480306,0.10124300694327391,-0.16483899742775293,-0.341604368914466,-0.24101427690921565,-0.23975326553285634,-0.2623774171194635,-0.4704681294904694,-0.04675229857566122,-0.23216354405611273,0.21342236522107755,-0.1970114202921254,0.39779853366720175,-0.19871301246906295,0.41667691359712106
dim_2_african_names_2004,-0.013345176935999032,-0.18280838934999444,0.8221983778807824,1.0,-0.22237101097715253,-0.3395361928695152,0.27280675078120614,0.37101600200271573,0.37101600200271573,0.01338297504782478,0.05284083389989486,-0.06024022393836677,-0.3338917292834944,-0.13586800164863566,-0.08458351573202817,0.04407446553376777,-0.2927858623412822,-0.31578859032480244,-0.07118262136087913,-0.25422307594310056,-0.011865979768104586,-0.2267657819870694,-0.1643026041598122,0.19548464844189142,-0.18627406180766898,-0.15249519970708633,-0.24697844142944572,-0.27467880359068364,-0.2434083402253387,-0.20036169104081877,0.5039836677965641,-0.21910208321648883,-0.4974132638431834,-0.2519883052157938,-0.1824965886462552,0.8977880764342491,-0.2898164045734285,-0.32170261186372484,-0.3064411294591111,-0.27318128309585776,-0.23573163695263638,0.1608461188185356,0.20616159147690308,0.2806659339383012,0.15310151814020534,,-0.28026390124051404,-0.3213893266411081,-0.11940836679238857,-0.48440625174585344,0.5207239466326754,-0.200653447818731,-0.29365681354827106,-0.2434083402253387,-0.3356040254028734,-0.2015249268967358,-0.21059148080125714,-0.3254125507512958,-0.43877647417603205,0.13741574179761976,0.1061285801784211,0.3314572759811373,-0.12741475047116574,-0.1752451673699878,-0.1752451673699878,0.5837837790349121,0.34278619181474557,-0.32851677978198546,-0.2716957303242408,-0.018415993242266594,0.08033849149835852,-0.21298557402065552,-0.4088663599280301,0.500946330199175,0.07345893479448681,-0.34166683387799823,-0.055713933622294036,-0.11896707277646587,-0.4507268010472145,-0.5243607411128067,-0.14925448034950317,,-0.08557228048220263,0.24261541176611945,0.44556809017059174,-0.48117524713296533,-0.415305129955109,-0.394139695769928,-0.2368961032759097,-0.04438605495790145,-0.3531983456535254,-0.12479349164658798,-0.18779648820079595,0.1331436862119812,0.0014922649700831122,0.2195486455838156,-0.045597460747078704,0.06239503472868751,-0.1569579706088755,-0.015045958624605556,0.06984081000618908,-0.043993249394068276,0.16329793347991173,0.15855968788854974,0.028102626137633355,0.2757368140177061,-0.19639147215835667,-0.03539784936307729,-0.236327589422581,-0.35220385422460526,-0.24971204629594837,-0.4324080382854933,-0.20577853714687205,0.17404652757534017,-0.12526161070347366,-0.24534698377663508,-0.18842559629858813,-0.13297028123920476,-0.19316831799772524,-0.37459856700057914,0.15251882049996882,-0.15968789821133816,0.03346012963069257,0.014410585800332722,0.6317833541706536,-0.11191227671970119,0.24109023129565116
dim_3_aktiv,-0.013046964254560322,0.20592058433346935,-0.3598851593484437,-0.22237101097715253,1.0,0.8692489812448262,0.033181834294386356,0.3497036529833042,0.3497036529833042,0.2600097431896939,0.07556448162882032,0.5610122277653011,0.013779207045711422,0.49863970189859075,0.15294631183310067,0.5538415280588127,0.6060099939268786,0.5019748523079632,0.47103082497236937,0.3677639082420659,0.6173601713066842,0.5800573906540432,0.5034108782777248,0.6096609483963068,0.2818189555809906,0.3793601443886522,0.516655198094523,0.3836962200841663,0.46268114395155807,0.4023534030339367,0.2949467907169311,0.5842663524269422,0.349958093844154,0.6103499482388729,0.4882448147276597,-0.17952679294334536,0.3044618106013434,0.4380286972243578,0.797361146572381,0.6855978114677512,0.721462491197522,0.3406540558823171,0.6263464400662452,0.18346879942936614,0.2678423764933044,,0.5455170050900306,0.09656980818529358,0.4427941085152769,0.640927793036655,0.04152873294256008,0.4091539921046772,0.5837351490350986,0.46268114395155807,0.3155422030943871,0.6062177366417484,0.6956707027081324,0.5744323028043009,0.6131098029075139,0.5415572845361838,0.4681588354821476,0.16065305800997232,0.24098458046839935,0.6426816877561997,0.6426816877561997,0.16256392264904188,0.09184288726003602,0.5194891897354081,0.5824143710889914,0.6611330305506564,0.4414719318975949,0.7124819313207038,0.28286150239975955,0.15790293173262557,0.5262631709247241,-0.1832507486783488,0.6185048656682525,0.25881800954110457,0.6329623687683174,0.364792148366457,0.6442018403507208,,0.6526588986986499,0.36162870885406956,0.3531288180559201,0.44284456212015727,0.6268921878410482,0.6491395229609164,0.6697143637011228,0.6768148503070889,0.44344753143496096,0.6116312341642329,0.5181427639700898,0.6957734440338451,0.6698717781168255,0.6132647912248057,0.6049748746290387,0.4437281908348295,0.8699347419917862,0.46757859381933037,0.5037449529023197,0.6333795729626719,0.5620133246976554,0.2532668860039358,0.5469396545639881,-0.4742916813903836,0.6110400337394403,0.373980552934084,0.5336442382266742,0.5519137645730102,0.3058871030644665,0.4984192367824591,0.12185170608417846,0.09952264502906515,0.5116732737942645,0.6498343133450821,0.4506362914310382,0.22949526191544214,0.3085463484706067,0.5103095055144228,0.6406090413843543,0.6896821995819121,-0.18290049257906943,0.4871382787390768,0.011736806264971688,0.5531693333097719,-0.40724255810066196
dim_4_alive,-0.026995780140620804,0.41949496915088896,-0.42494664089902934,-0.3395361928695152,0.8692489812448262,1.0,-0.03884040928164573,0.19163334467469978,0.19163334467469978,0.41171540219769703,0.15323296990743515,0.5479256953384446,0.31474553170744224,0.7121220524321527,0.20069819846145376,0.6223712689395157,0.6846754544627686,0.6071161970307336,0.4076570244643406,0.5999471985392064,0.5603129057419308,0.6962286445066439,0.6729124158263299,0.47797686286885804,0.4640850597055801,0.43399723422505465,0.6731530558852538,0.6513953874417231,0.5383879859963865,0.5651880773656398,0.33170980114624055,0.5313102448712689,0.5944625331132634,0.8055348186313533,0.6673115082292734,-0.3864963325742744,0.4416168338851712,0.6014360279100425,0.8503573444520816,0.711307698625304,0.7222138659077223,0.28966072799297143,0.4994536776973348,0.11622470421305316,0.13447653868260673,,0.7728335912267228,0.4457221975425986,0.4861810358281683,0.7277874901844928,-0.15392424956023315,0.5495381822395738,0.7640427597823162,0.5383879859963865,0.6382930439234474,0.6307079691814248,0.7921142949012407,0.7271500380695808,0.7855609659448715,0.5621115041197479,0.3439184615913643,0.14866868320117865,0.3292306659423704,0.7319747907353489,0.7319747907353489,0.14237541439637402,0.057538102812721134,0.7607690778278332,0.7521658352080149,0.6337083848069314,0.5304716621204749,0.6325776383895814,0.6067567144275939,-0.05331057908970409,0.4602534272494601,-0.23189696020358522,0.6131956657496661,0.5969952486633588,0.7224690838558293,0.6046749968120718,0.5952719606050129,,0.7122298989027168,0.31579227240249746,0.1927643856283727,0.7295407801539426,0.8403541539800822,0.845779350122345,0.7124990304259632,0.6614885324587084,0.6069713598320013,0.603363473156531,0.7180653313777874,0.7229869452828785,0.6723454146081024,0.5382509362461243,0.6935640208321832,0.4652933856959319,0.8263677085177841,0.5688916294844037,0.5961363630897388,0.6279499011426549,0.6378169504114188,0.31036552369184356,0.5532713997370852,-0.5300260503697747,0.7047093321193575,0.4169265574364434,0.6468992393530114,0.7061682191523941,0.6000800719388294,0.7027447973406232,0.42689231349715356,0.2532072263775855,0.6700238348447528,0.7518805820162019,0.48281761841333126,0.40105424581278437,0.5424613067637954,0.6613533816364566,0.5819668377565235,0.8128796813862058,0.06851681182476711,0.3533015582489455,-0.2811596575614174,0.5576659548604553,-0.36753475256142704
dim_5_altmodisch,0.040159544388762534,-0.32333890208282556,0.4321032106466438,0.27280675078120614,0.033181834294386356,-0.03884040928164573,1.0,0.47871691654350984,0.47871691654350984,-0.07443844731933323,0.2468580041002808,0.3849096872794071,-0.21766810023856328,0.05051463965839473,-0.20323337808758515,-0.1751770403647372,-0.3775130010009452,0.16822339712683038,-0.043511405545556034,-0.025200337263730645,-0.17797332803734126,0.12676554724562944,-0.10923099883750549,0.2957854244791744,0.11287214484497801,0.21856635186961398,0.416405084817539,-0.19797425415458775,0.1875673123034467,-0.37573932415081457,0.24189591244533196,0.25124832176448186,-0.04277100300762972,-0.10428160893340449,0.003245468536008304,0.36295645557560813,-0.14230862074365458,0.1448849806391273,0.06787676036543455,-0.11090120472056304,-0.012403974296095945,-0.04307080472808597,0.41745631871910555,0.0358334036110205,0.07442954999951706,,0.027200980169298675,-0.14195033525605363,-0.08363721123796912,-0.17301782593205772,-0.11573677344609877,0.24826923580062896,0.17885600709038146,0.1875673123034467,-0.17112188413747473,0.04305656259143691,0.01144724251794086,-0.0939610838652608,-0.051434135927101804,0.1418424885283202,0.31484658287465334,-0.007418487571295257,-0.3122280963189913,0.16537931436403888,0.16537931436403888,0.408954820751574,0.5118386175979037,-0.3183944292357165,0.22105810241949117,-0.0411156084185051,0.1767375939096543,-0.17430239158762476,-0.09798715810902507,0.17062864323833607,0.06124302315979177,-0.245887251952758,0.02649705962694446,-0.17750252360405722,-0.03234903199575318,-0.21662661748748527,0.05040013888979086,,0.025154234837704462,0.15650440018537082,0.34899931350970204,-0.038500916352045264,-0.08195933596312271,0.03754416907097933,0.22524261471013773,-0.08690842832937562,0.0621385138658218,-0.21103368018046967,-0.11992442077352267,0.22630245782303857,0.11881620491274561,-0.11582742222212551,0.12269974578799052,-0.05312888169837025,0.20745029580443317,0.6138143038262042,-0.15675823011027462,-0.059151533766881724,0.11752142924083535,0.4572955607249898,0.47818931818981586,0.07212662116918556,-0.09826678630154453,0.22030990960197525,0.09279812885139507,-0.07180877146775443,-0.0983187300772872,0.06093309274219786,0.052340572105600246,-0.09090388305556771,-0.1654131266780302,-0.08390060699810419,0.12380469937440594,-0.14705641473083614,-0.3356043234328204,-0.21155174336880578,-0.012111281182665778,0.16851030801974617,0.08453457629443809,-0.11843315521845096,0.13878179045643285,0.17387115169710196,0.18353674962077096
dim_6_arts,0.01698209841011266,0.14723956859865805,0.19509130295595106,0.37101600200271573,0.3497036529833042,0.19163334467469978,0.47871691654350984,1.0,1.0,0.2644834578748043,0.3067581107088894,0.5685260004552077,-0.09898522902971991,0.3008446028673568,-0.13146623909513205,0.33339527594026974,0.1102746958489712,0.2994332991574574,0.5064666205053351,0.15389174800930558,0.4233446803445639,0.22161110394614641,0.2853167667771665,0.797321777294575,0.2692402144310373,0.26016271583242756,0.15122050841388968,-0.08816000494812852,-0.16970077474727346,0.0060678414033124165,0.5504740717995575,0.46173357862681874,-0.3472837904756671,0.11296514189692071,0.2622821297694196,0.5155267983213329,-0.03839680158153978,0.06075209896686476,0.3893963994581213,0.28665606622289036,0.3350936687120545,0.5619453405932475,0.7932725057778837,0.5770050524128139,0.5810058916306216,,0.15150005250866844,-0.1958091694030835,0.3021943050736997,-0.0637963333056068,0.42796264502934456,0.30867174829319627,0.03886042116880175,-0.16970077474727346,-0.11249259111591886,0.4319654910731312,0.33164655606406995,0.15065946820883996,0.049997544546081366,0.614933535662085,0.6952257380750712,0.5316532856711265,0.0714288918382369,0.31191892534920973,0.31191892534920973,0.6605949753450416,0.45746409530708,-0.01258237848647715,0.22312341006577496,0.4958210486062268,0.2351611982569236,0.33522687684831615,-0.20766736119244897,0.5896427641802457,0.6317148981377678,-0.31665962094275835,0.4743467166208589,-0.14760176809858783,-0.012162877825251205,-0.27609703571326144,0.4808088355314244,,0.2421572847604085,0.7170355354398061,0.8329952433468433,-0.11169817354351813,-0.01581848269432141,0.02047183565549589,0.48331258270324895,0.47866366708428,-0.21293019681637054,0.390363060603644,0.10098544461289659,0.587277918808918,0.5435007870644094,0.5168668712208871,0.5117795127534329,0.5209747466777229,0.4577966221666264,0.45524334199561356,0.17796267387447895,0.39469118412772425,0.5270859466640104,0.5371801938852669,0.5582268107446491,-0.41151239713171806,0.20320740602950627,0.5482092243256137,0.33004792806641314,0.1143526591540642,-0.038599210355138774,0.03857042471016553,-0.18422429599719525,0.33895608324327375,-0.06993292243547468,0.11018648197134605,0.36885811332346075,0.25174141667433364,-0.0006776702368038427,0.17875136218385482,0.5817908752521905,0.4420352239182816,-0.09882690221849662,0.37732435614940163,0.48686776825376127,0.5021303871298531,-0.30920299222604003
dim_7_arts_2,0.01698209841011266,0.14723956859865805,0.19509130295595106,0.37101600200271573,0.3497036529833042,0.19163334467469978,0.47871691654350984,1.0,1.0,0.2644834578748043,0.3067581107088894,0.5685260004552077,-0.09898522902971991,0.3008446028673568,-0.13146623909513205,0.33339527594026974,0.1102746958489712,0.2994332991574574,0.5064666205053351,0.15389174800930558,0.4233446803445639,0.22161110394614641,0.2853167667771665,0.797321777294575,0.2692402144310373,0.26016271583242756,0.15122050841388968,-0.08816000494812852,-0.16970077474727346,0.0060678414033124165,0.5504740717995575,0.46173357862681874,-0.3472837904756671,0.11296514189692071,0.2622821297694196,0.5155267983213329,-0.03839680158153978,0.06075209896686476,0.3893963994581213,0.28665606622289036,0.3350936687120545,0.5619453405932475,0.7932725057778837,0.5770050524128139,0.5810058916306216,,0.15150005250866844,-0.1958091694030835,0.3021943050736997,-0.0637963333056068,0.42796264502934456,0.30867174829319627,0.03886042116880175,-0.16970077474727346,-0.11249259111591886,0.4319654910731312,0.33164655606406995,0.15065946820883996,0.049997544546081366,0.614933535662085,0.6952257380750712,0.5316532856711265,0.0714288918382369,0.31191892534920973,0.31191892534920973,0.6605949753450416,0.45746409530708,-0.01258237848647715,0.22312341006577496,0.4958210486062268,0.2351611982569236,0.33522687684831615,-0.20766736119244897,0.5896427641802457,0.6317148981377678,-0.31665962094275835,0.4743467166208589,-0.14760176809858783,-0.012162877825251205,-0.27609703571326144,0.4808088355314244,,0.2421572847604085,0.7170355354398061,0.8329952433468433,-0.11169817354351813,-0.01581848269432141,0.02047183565549589,0.48331258270324895,0.47866366708428,-0.21293019681637054,0.390363060603644,0.10098544461289659,0.587277918808918,0.5435007870644094,0.5168668712208871,0.5117795127534329,0.5209747466777229,0.4577966221666264,0.45524334199561356,0.17796267387447895,0.39469118412772425,0.5270859466640104,0.5371801938852669,0.5582268107446491,-0.41151239713171806,0.20320740602950627,0.5482092243256137,0.33004792806641314,0.1143526591540642,-0.038599210355138774,0.03857042471016553,-0.18422429599719525,0.33895608324327375,-0.06993292243547468,0.11018648197134605,0.36885811332346075,0.25174141667433364,-0.0006776702368038427,0.17875136218385482,0.5817908752521905,0.4420352239182816,-0.09882690221849662,0.37732435614940163,0.48686776825376127,0.5021303871298531,-0.30920299222604003
dim_8_bad,0.012149733091683929,0.7481886990625357,-0.01680678266462862,0.01338297504782478,0.2600097431896939,0.41171540219769703,-0.07443844731933323,0.2644834578748043,0.2644834578748043,1.0,0.45713118186186297,0.526850794476331,0.5585563792735654,0.6370578294186933,0.23559016653318013,0.796672616166378,0.5697794279680422,0.7443231823134099,0.6279354313890865,0.8538334705100068,0.35520377992316554,0.6483888096711998,0.9004770613741426,0.19799595560092298,0.6750714696533752,0.06386152653042777,0.29676669724128685,0.6637829263064993,-0.15271912430976567,0.6113753832925011,0.6197361596822192,0.45005134557354637,0.0381033418188557,0.7148846508391523,0.8631558761385776,-0.06819410528689739,0.3540143194690495,0.31191593706234505,0.5254028754252174,0.7066390002151928,0.6861310100356922,0.7003577215613809,0.37353727420901234,0.6588670684952546,0.5384499536238446,,0.5582488806424319,0.653688377447061,0.7948142675209849,0.5774603044588469,0.1005631111424251,0.5175991829995008,0.4781684498738873,-0.15271912430976567,0.46748668201696636,0.7346490549000633,0.7175949047381128,0.5968437418585615,0.6777934368997673,0.6685873504436565,0.5650289985941748,0.6871752001324065,0.33898247036617857,0.3038237591578537,0.3038237591578537,0.27069138366997014,0.04166804296107319,0.68396256904777,0.5639285934474352,0.6927268137455821,0.32196888087717607,0.5694282317303716,0.3571028729961708,-0.14628999739594287,0.6880993412392159,-0.3937249783091913,0.7405380649714877,0.44323313243690626,0.42992007199217036,0.36456869074424425,0.6510835966502473,,0.31327247547704884,0.4672092043259501,0.10240433731050674,0.5273947845187252,0.49592310402318773,0.4233620784507372,0.5756019338237558,0.6267895198226429,-0.006845174430942573,0.6948016993621685,0.7133877723415736,0.5235153334948385,0.6171119452174935,0.5724618195918848,0.7838404546701868,0.8484800007311222,0.4928868176436451,0.2941132142055984,0.4308199733651429,0.5364982009606758,0.6342364391003398,0.6179981922174922,0.36874905745968317,-0.5927866389141625,0.7109135475892403,0.8131417798631296,0.7842167943851186,0.6908003923536044,0.7368468869243512,0.5951469667216932,0.38037492469405015,0.8927026389362697,0.28150000205394876,0.30104830214501976,0.7230312047252335,0.7864339228234263,0.8319151294075023,0.6568386623727409,0.655941402870779,0.6715638599514663,0.38864632295675694,0.49432696039529,-0.017836469505313403,0.6476958838838027,-0.4051654909611832
