Actual,Post_text,success,Post_text_string,wv,dim_0_above,dim_1_african_names,dim_2_african_names_2004,dim_3_aktiv,dim_4_alive,dim_5_altmodisch,dim_6_arts,dim_7_arts_2,dim_8_bad,dim_9_basic,dim_10_beautiful,dim_11_below,dim_12_big,dim_13_blue_collar,dim_14_blunt,dim_15_career,dim_16_cheap,dim_17_children,dim_18_closed,dim_19_community,dim_20_cool,dim_21_cruel,dim_22_culture,dim_23_dead,dim_24_descriptive,dim_25_design,dim_26_destructive,dim_27_innovative,dim_28_responsible,dim_29_TheRebel,dim_30_appetitlich,dim_31_electric,dim_32_emotionally_stable,dim_33_ernst,dim_34_european_names,dim_35_evaluating,dim_36_expensive,dim_37_extraverted,dim_38_extrovert,dim_39_extroverted,dim_40_family,dim_41_fascination,dim_42_female,dim_43_friendship,dim_44_functionality,dim_45_healthy_positive,dim_46_healthy_restrictive,dim_47_impractical,dim_48_inaktiv,dim_49_winner,dim_50_indulgent,dim_51_cold,dim_52_innovative_rachel,dim_53_inside,dim_54_introverted,dim_55_kind,dim_56_kompliziert,dim_57_lazy,dim_58_lifestyle,dim_59_lustig,dim_60_male,dim_61_math,dim_62_modern,dim_63_modern_2,dim_64_music,dim_65_musical_instrument,dim_66_nachhaltig,dim_67_natürlich,dim_68_neurotic,dim_69_new,dim_70_diligent,dim_71_outside,dim_72_performance,dim_73_pleasant,dim_74_bargain,dim_75_polite,dim_76_power,dim_77_practical,dim_78_protective,dim_79_sympathisch,dim_80_safety,dim_81_science,dim_82_see,dim_83_show,dim_84_small,dim_85_sustainable,dim_86_sustainable_2,dim_87_attractive,dim_88_teaching,dim_89_technical,dim_90_TheCarer,dim_91_TheCitizen,dim_92_TheCreator,dim_93_TheExplorer,dim_94_TheHero,dim_95_TheInnocent,dim_96_TheJester,dim_97_open,dim_98_traditional,dim_99_TheRuler,dim_100_TheSage,dim_101_TheWizard,dim_102_traditionell,dim_103_trendy,dim_104_trust,dim_105_trustworthy,dim_106_ugly,dim_107_unappetitlich,dim_108_unattractive,dim_109_uncool,dim_110_unkompliziert,dim_111_unnatürlich,dim_112_unpleasant,dim_113_unsustainable,dim_114_unsustainable_2,dim_115_unsympathisch,dim_116_untrustworthy,dim_117_unwirksam,dim_118_valuable,dim_119_TheLover,dim_120_warm,dim_121_weapon,dim_122_white_collar,dim_123_white_names_1998,dim_124_pleasant_2,dim_125_volkswagen
Prezentujemy klub Chevroleta AVEO! Dołączajcie:,"['prezentować', 'kluba', 'chevroleta', 'aveo', 'dołączać']",2,prezentować kluba chevroleta aveo dołączać,"[  1.0290247    2.1474       1.186897     5.133398    -3.5721266
  -1.1065      -2.4739685   -0.7457825   -0.52426296  -2.1563125
   3.956287     4.8890915   -0.57891047   0.6940464   -4.431811
  -6.562944    -0.13280146   2.0275478   -1.9533632    1.392746
   4.344093     5.7644243   -7.7514787   -1.3030664    1.5535862
   2.0525308    6.40886      5.404826    -4.525424    -3.6453633
   4.8004804   -3.7990074    4.9895387    2.3998306    5.4208255
   0.65752053  -0.6556993   -3.1024494   -0.2730059   -2.4395611
  -1.8544581    1.750225     1.180465    -1.1164721    0.7864667
   5.1486716    0.01880503  -0.44490921   3.109832     6.9463453
  -1.944266    -0.73800296  -1.126532    -2.5049872   -4.3253117
   3.6983824    0.48427618   1.4288307    0.14027837  -2.2156677
   3.0107372    0.27819037   2.3336906    0.8579192   -3.3020587
  -0.77584845   0.52513516   2.5155673   -3.7929273    0.68466735
  -1.7518816    3.3356028   -0.03776503  -1.386708    -4.7931223
   2.1829147    3.5502796    0.68303216  -1.8760475   -4.161401
   0.33451474  -4.8745923    1.7147377   -4.635974     2.3214006
  -0.09586132  -5.9961395    0.28259677  -1.9473603    5.8424587
  -4.962468    -2.209577    -3.8311815    0.5821111   -4.293023
   2.3249078    1.8185855    2.8345685   -7.9416323   -6.451651
  -5.0686965   -5.882183    -5.551773    -0.52746934   2.8419306
  -3.3774436   -1.1062793   -6.0264034   -3.154893     2.5641663
  -5.3384304  -11.027512     1.9221123   -1.5174667    3.6933954
   3.9248116    4.6428313   -0.755037    -1.1206019   -3.451379
   0.23393023   2.1852674   -3.6231027   -0.5924124    1.9598739
   2.2228093    1.0838366   -2.3178456    0.16100097  -4.964076
  -1.5671597    0.5752183   -1.3123739   -1.9787996    2.5884042
   1.4068158    1.2633848    3.22966     -0.9461343   -2.369858
   1.6768123    4.531373    -4.077382    -0.6826296   -2.0441833
   2.1373847   -7.669532    -3.2315328   -6.320462     4.652458
  -1.7985861    6.160183    -0.4061547    0.10789859   4.016137
   2.84248     -1.9100845   -2.7373736   -0.66916585   5.3968015
   2.044646     1.5113647    1.7637266    2.130209     3.7135434
  -0.17665565  -1.2918582   12.310174    -5.489436   -12.1781225
   0.8946964    0.8641972   -4.162321    -0.8508941    0.29564512
   0.17660055  -3.063138     3.8758457   -0.95042366   2.025948
   1.2059114   -1.1142867   -1.062267     8.129601     1.7209904
   4.605195    -4.7295313    5.388403    -0.47393996  -4.83354
  -2.8895874   -1.4996374    3.374999    -3.48517      1.5763512
   0.45248553   4.571494    -2.204826     0.8105166    0.18961954
   5.094372    -2.7608118   -1.271267     3.5655427   -1.4239229
  -1.7932303    1.8278962   -4.6394105    0.81928754   0.2041905
   5.399953     2.4964569   -0.7581806    4.596094     3.8231182
  -0.16376084  -1.3356464   -1.2326525    3.0660932   -6.340639
  -1.3143315   -2.16568      1.0804172   -5.100702    -3.250996
   1.9156349   -2.572661     3.5580182   -4.1902127    5.6303
  -0.09668541   3.409251     1.1358382    2.9287868    6.8822803
   2.6341863   -7.38146     -2.4672563   -6.672059    -1.0281885
   3.6536999   -6.7379208    2.7168682   -6.4901795    2.1368012
  -3.1021473    0.28127784   0.53267634   8.6197      -2.168998
  -6.4320025   -4.0881796    2.8055665    4.39745      3.600977
  -5.876157    -1.6639471   -1.2339649   -4.4764414   -0.89013827
   1.8402627   -1.0455673    4.2100725   -3.7228856    0.37107664
   2.6755362   -0.5153882   -0.2829033   -5.57134      5.6222115
  -3.8713017   -5.9771023   -3.4338198   -0.12712348  -4.2290688
  -2.4457674    4.2780266   -2.2936077   -1.873444    -4.257266
  -1.7084819    3.8174431    0.18697584  -1.353536     1.0354093
   7.235778    -7.0281487   -0.9016316    2.1386886    6.3835306
  -0.41761857   3.8965137   -2.3597286    1.4239028   -7.444181
  -4.238323     5.228997    -0.28316593   3.4594736    3.7014792 ]",0.0022179791168550774,-0.01757825715227572,0.01685898450829055,0.2359704774412501,0.22145334415011406,0.11526966711563058,0.22553708990242857,0.22553708990242857,-0.004117758091360141,-0.011551225503141188,0.21526717428015793,0.015504998767382873,0.20334845103800792,-0.04327097889390313,0.14169117686002244,0.019221138198952294,0.12203538421556857,0.11332447503020718,0.06541432610879089,0.23419111515369567,0.07702638009562385,0.050403740529778765,0.30111701906083,0.003958654561901518,0.14428936023725927,0.20081615846549028,0.02967417232558121,0.012862519749589485,0.10713130343298838,0.17211223285242927,0.22562192372769033,-0.022141958519639873,0.1471590538052355,0.06550940463731844,0.02466487293280896,0.24651663018807304,0.12493778108181476,0.2526892486212437,0.13380329561020593,0.1221902952381841,0.058176877598616276,0.3013923777954961,-0.0035539704635802064,0.15424821262190674,0.0,0.11051952851902722,-0.08001527245876733,0.0789221155271611,0.047510562187965975,0.22375282022380558,0.24928590862799865,0.15328434750035558,0.012862519749589485,0.039144629899250646,0.15157334314587168,0.1739396242201036,0.15664395010333035,0.10890990755198428,0.13791845701885755,0.1899052069484496,0.08736721748514525,0.12289180087252541,0.2031010959480317,0.2031010959480317,0.24719778938598352,0.10379167593145096,0.09352294739513901,0.01962514165849072,0.12513451624405506,0.08830192805768472,0.14202761921373147,-0.03380216253275505,0.2986008043983813,0.11786209214683772,0.01669802228281556,0.14303645258605485,0.003646843618988459,0.11552983804917986,0.01744286625213876,0.2073137134412482,0.0,0.044354238396101496,0.33829124737710786,0.3138862019392955,0.06396849235419856,0.07600953821515907,0.08949155016585705,0.3264142803502095,0.1261266017978818,0.017617602289190546,0.13705643704571574,0.13275881049359153,0.33488364960306816,0.25969811595952075,0.2840200431204227,0.14007098482032967,0.1904227609283559,0.24465264335702622,0.24312453731498568,0.18622296719202056,0.12496148236928431,0.17894985210530456,0.09481692290604389,0.2832009160895068,-0.06797464367704124,0.12065698626664188,0.09475680252064264,0.13285502050176798,0.18765021895743317,0.0407681064420619,0.08000493854216048,-0.05742748345932057,-0.0795414502975984,0.030744278637973327,0.07257286710045055,0.06892986800213764,-0.0008758370222502122,-0.06353135483654551,0.09009867720542017,0.2334701181973038,0.2923473455522504,-0.008545262850020953,0.033388931392059715,0.038713100599033955,0.09336798601663615,-0.018693118354926406
No niestety. Chevrolet jeszcze tylko przez dwa lata w Europie. Co do Polski planów jeszcze nie znamy...,"['no', 'chevrolet', 'jeszcze', 'tylko', 'przez', 'rok', 'wiek', 'europ', 'polski', 'plan', 'jeszcze', 'znać']",1,no chevrolet jeszcze tylko przez rok wiek europ polski plan jeszcze znać,"[ -3.2038522    5.79542     -0.5256996    2.5874944    2.1797607
  -3.5835974    1.382489    -2.87488     -4.271791    -1.9949063
   2.911637     5.2743306   -6.941376    -0.06815305  -5.6714234
   4.3502707    3.749411     0.14379063   2.5237958    0.05841379
   2.3248003   -5.783914    -7.2416186   -4.1339383   -1.5426109
   1.9400524   -2.4696555   -1.5003384   -2.1335304    4.504531
   5.1511135   -1.9710714    0.10851485   5.0440736    1.7884765
   1.1685351   -1.6750278   -4.7832       1.127443    -3.2125938
   0.7021942    1.9950463   -2.8146508   -0.7425328   -1.7790298
   0.04134827   2.3289762    1.227419     2.5439515    1.2209872
   0.12881054   1.6273091    0.9206133   -5.8744435   -1.9633862
   0.4845085    1.5988082    3.2316475    1.5164981   -4.1742167
   1.9144206    0.2530882    7.7678456   -0.16075136   1.1075878
   2.5926774   -1.4645387    3.4654772   -3.2591438    4.0073657
   3.0212715    0.09944305   0.11896341  -1.7208042   -2.9882262
  -3.8694334    1.3871804   -3.6081955   -1.9028565   -1.0455676
   0.7507382   -1.9785888    6.1309795   -4.7209353    2.1129885
  -3.051222     5.977888     4.8868885    3.2114189    2.8646793
   3.7009063    2.876082    -0.75314045   0.30195072   2.219141
   2.1535883    0.94051176  -1.176546    -1.2290523    1.1669081
  -2.05324      0.648353    -4.6954       4.7416825    1.3644235
  -1.6501019   -1.8703586    0.4077215   -2.8010728   -7.6487865
 -10.563302    -2.8533137    0.8459927   -1.6806659   -0.25335658
   4.9800816    2.4799066   -1.5816779    0.06480802   5.0150228
  -0.48283577  -0.20396112  -1.448491     2.1078446    0.50157744
  -3.9968565    0.24221867  -2.340605     1.5891505   -0.31191003
   0.21587528   1.1086097    2.819221     4.0829067    4.7946706
   5.3691688   -0.60859734   2.5979788   -3.0655243    4.259989
   1.8195198   -6.897963    -0.35094938   3.8344758   -2.1305518
   1.3886442   -2.2213984   -0.97062206  -0.18782832  -2.8033178
   0.43521813   0.52426517   4.643883     0.377154    -0.7544016
   1.2801538    1.1928788   -2.8653643   -2.751945     2.6369245
  -1.3630522   -3.112365     1.8410236    5.2929044   -6.486357
  -3.9470987    4.4070296    0.37350157  -1.3932439    2.578617
  -0.4608138   -2.5068374   -0.13545452   0.898344     2.430417
  -1.1435558  -10.263282    -2.4270823   -1.5272884    0.79094124
  -0.8096231    3.0637438   -1.1498029    0.08307162   2.773722
   5.589155     4.248589     0.905991     0.21104752   1.9030831
   4.742732    -0.34006298   0.17559642   0.9311076   -3.0800223
  -3.815986     5.178208     0.88238025   4.5226064    0.8381458
   2.5094292   -1.5260476   -0.8558485   -2.4827726   -2.3234556
   0.26726064   1.8107494   -5.6603894    4.6376367   -2.5012374
   3.7264924    1.4125559    4.8370266    0.39049587   3.2900696
  -2.884473     0.556447    -1.564595    -2.812907    -4.586395
   1.8836346    0.29641923  -2.5872676   -0.1421002    5.8094797
  -4.642841    -3.6743996   -1.0659391   -0.7334095    0.32310736
   2.9713252    6.9333262   -0.2511767    2.8229134    3.0487673
  -4.0046062    5.8008575   -0.45003846   2.5574677    7.2243223
  -0.53208786   2.7219589    3.0747566    3.6571348    4.7586474
  -0.40582058  -6.988769     3.1092422    3.8929183   -5.247288
  -2.195791    -1.472491     0.12366429   0.02070947  -1.805271
  -4.310443     2.8260927    2.3105083    1.848833    -2.9073808
   0.12477572  -0.8936688    6.6503706    0.30198047  -0.1210314
   3.6267676   -0.9003591   -3.388346    -0.7153856    0.28810814
   7.158124     0.45345116  -4.9720187    2.7399518   -2.777768
  -0.75522065   1.1646591    2.9891298    0.28603795   1.6521897
  -2.1085305    1.9384704   -5.525761    -1.37984     -1.5178117
  -3.025646     1.2597742    2.7287705    2.3713615    6.25264
  -5.344691    -0.5334261   -1.1566384   -3.7097979   -0.08172954
  -0.13758694  -1.631564     0.11980776   2.7758124    3.492509  ]",0.2846476443566066,0.1275161833471391,0.133435593910615,0.06520376422235483,0.15920908070330816,0.024485526894036234,0.20326579126431632,0.20326579126431632,0.36763712829829726,0.09000373404519,0.16468207095778054,0.15867302708362283,0.2814291391368259,0.022021617928507913,0.3316153854602745,0.3014815407624651,0.2573211200500288,0.18698626518557349,0.3532236643999171,0.1606301007381638,0.1488381867566022,0.40236873806708173,0.2501198069281345,0.3087297031072318,-0.010042363426227913,0.12284632517902516,0.23154752837093384,-0.055436326544374116,0.2622213484913851,0.3613274043239832,0.11031517491203814,-0.015729962780111604,0.33101010808054276,0.34023051950663036,0.1141338809391042,0.09631895890936903,0.15595006662784608,0.12082262830720115,0.17849254455037075,0.17376202307746025,0.3629709514036326,0.2527296968296919,0.2786013086597645,0.15999659976960787,-0.0,0.27560207805457704,0.15947702915042303,0.23120442152509418,0.044080675159254644,0.21200279744665043,0.12594412852540618,0.17664340202628023,-0.055436326544374116,0.31857993429828674,0.1628991956007734,0.2518455043170217,0.22858886322555486,0.15479619794756055,0.27229595760062475,0.09993460808106067,0.33388704013842696,0.1494201730974453,0.23010808733585456,0.23010808733585456,0.20227880020030856,0.023339812649897547,0.3704102205662756,0.17308265173579135,0.2488932882743112,0.28318384555808884,0.1918824036549282,0.1746883963080412,0.06925166260629101,0.3169176433263963,-0.10976833184336209,0.2741228548694302,0.29799993674281605,0.07625947835095134,0.02055167369214567,0.15269943656766619,-0.0,0.1554574031710815,0.23456593317759322,0.11842247732475406,0.16557036362760383,0.2361966187525146,0.17750698455971156,0.23253750675748894,0.3072858236443729,-0.03975486394364389,0.2901529325272881,0.3804854418686445,0.39838616798344073,0.39821338741559714,0.3713813721858632,0.4162887109124609,0.4106162573220454,0.13943411536638578,0.1989877375594026,0.33095414784585053,0.2845137293850916,0.4996641352743435,0.258952238816164,0.21381111417242946,-0.1790092523891468,0.31582525111205323,0.2555938370524533,0.18560262888691992,0.18337762161408053,0.23709876158958487,0.13325994449350517,0.07491309556111846,0.40592378521836814,0.24159036427672126,0.12383675669380952,0.107458331715776,0.2301664229027002,0.3180592699949081,0.2938937347035996,0.35437559390516016,0.37955623299110386,0.08061156303930203,0.11697486577250422,-0.013514261354409743,0.201324346218931,0.06756604486339603
Wasze Chevrolety przygotowane do zimy? Nadejdzie w najbliższych dniach!,"['chevrolet', 'przygotować', 'zima', 'nadejść', 'wiek', 'najbliższy', 'dzień']",1,chevrolet przygotować zima nadejść wiek najbliższy dzień,"[ -6.416416     6.0654445   -0.82295257  -3.8102798    5.915972
  -0.7866855    1.6216174    2.4961221    1.2382971    0.899712
   1.9823595    1.6647825   -5.3579016   -0.422853    -5.052628
  -6.0337796    1.9519138    4.6466684    5.50658     -4.403438
  -1.3786777    0.8617894    5.566341    -3.2585528    0.44765902
  -3.8591385   -0.83320343   0.06228638  -0.43916842   2.5504742
   4.1096964   -4.3303947    1.4727573    6.088658    -3.5641098
  -3.0888786    4.379485    -4.9556766   -0.555461    -0.50385183
  -3.2344835    0.04360988  -0.7250883   -6.0283313    3.2705474
   7.1607013    2.1411407    2.2905962   -0.03271407   3.4421744
   0.82626283   2.0199091   -3.103536    -7.06258     -1.2858675
  -8.499421     4.4644823   -2.6666527    4.3408284   -2.6486175
   5.2431827   -1.9378097   -0.5418612   -2.4882052   -4.357346
   6.7716255    2.5601757    8.386115    -5.6685824    3.9417574
   3.8045213    0.24201883  -3.5994017    1.4555966   -1.7568245
  -1.5456606   -1.0987532   -4.094776    -5.1862197    2.1228192
  -2.3734837   -0.51081467   2.0507572   -1.450519     5.3113203
  -2.9459236   -3.4897215   -2.9518294    4.232491     1.141427
   1.3986479   -2.1837819   -1.3903037    0.06611252  -0.46555614
  -1.8301868    1.4904684    0.78323066  -7.545977     3.762974
   3.587362     1.4361013   -6.4617286   -0.68417174  -0.513089
   2.701688    -3.1327548    1.011997    -3.963635    -6.511867
  -3.6358972   -4.9061036    5.9130616    0.24331962   6.564538
  -0.06902068  -2.4594219    0.32334465  -1.533479     4.048852
   0.5920263   -1.4424746   -4.39978      1.6414157    3.2630603
  -5.180124     1.0337312   -3.699116     7.514657    -0.4673342
  -0.19900417  -5.005337    -3.5908608   -5.9341555    5.932513
   4.147057    -3.4836621    2.9954512   -1.2044941    2.721911
   1.848992    -0.1499909   -2.539026     1.6452198   -2.7159207
   4.488876    -3.3528116    3.187202    -6.485103    -1.8843839
  -1.6834844    2.5550952    9.246272     1.7453951   -1.7222835
  -2.0027711    1.2936887   -0.19100353  -3.604119    -7.21626
   2.752627    -6.9578176    3.933617    -0.6209343   -5.8456073
  -0.46854958   7.6265826    9.203734     0.21442835  -1.5935892
  -6.0069513    1.3073356   -0.7907185   -6.1591372    5.2837915
   0.1852545   -1.4235255    1.1138897    3.5004551    0.51883304
   0.95765865   4.1250625   -4.3134255   -4.543656     8.21072
   5.14735     -4.4932485   -1.0313836   -1.9343451    4.5954924
  10.2187805    4.355084     0.5774949   -4.3935027    1.3745893
   4.427903     9.524671    -0.10709735   7.59273     -2.2509227
   4.0442834   -3.6039217    1.1764297    2.5149436   -3.7777317
   1.2797601    3.171583    -2.8693185    3.5301013   -2.8958194
   0.09672827  -0.80277956  -2.2489598   -0.45397955   2.929174
  -6.91249      2.451883    -2.0436692   -5.1241612   -5.2840486
   2.1807897    0.2871356    1.3215109    0.7171057    2.9107094
  -5.027537     0.94772214  -0.5675163   -9.295967     0.71275574
   9.121478     6.1096387   -4.244717     0.6542706    5.622527
  -4.455052    -6.383723    -1.1976744   -1.5197195    1.5035948
  -4.6846814    6.560696    -2.7292733   -0.6078731    2.5299187
  -1.2694407  -10.111003     1.0087403    2.6726985    1.886936
  -7.2396097   -4.2600427    2.4415       7.322964    -1.1018991
  -1.8303907    7.041201    -2.8286006   -0.23951128  -5.1269784
   5.551577    -2.8200476    2.0100262    1.5439291    0.5782191
   5.3089266   -4.026275     2.091314     3.168312     2.1820734
   5.9445853   -1.6843544   -6.0638275    1.0177227    3.5367277
   1.8070911    4.927445     4.2275486   -0.8020173   -2.1556668
  -4.745116     0.90424526  -0.53551674   3.349774    -4.8595343
  -2.5173192   -1.7004462   -2.2723808   -0.8159146    1.9709064
  -1.0095795   -0.07963685   0.179886    -0.99082845   0.8486076
   0.28435904  -4.9564157    3.1658268    5.78188      5.715464  ]",0.18773087094596244,-0.15751838509198565,-0.042338661988599306,0.08730024040555683,0.16903580484589845,-0.09120512781407461,0.07108729394216033,0.07108729394216033,0.1877517269174857,0.17309736994146915,0.16767995593180238,0.10961926470967827,0.16539354375434245,0.04165504967990088,0.27844321036763486,0.16535481918917505,0.11104362471363675,0.23447941373923273,0.18183128304742963,0.06846046813180766,0.20478471605797582,0.2963914986943002,0.2299835233001609,0.1184575678876533,-0.049247575940265555,0.02483174160546102,0.09048942939617635,-0.10004582258574934,0.07925300754466628,0.17744482837374392,0.16709467192589258,-0.02227926045650785,0.3250312804137356,0.17091476238461972,-0.017906167698620197,0.006166630177047793,0.08937157897665114,0.15952545037886365,0.1093967946043273,0.07989842411204012,0.25525215931429396,0.09996664633155608,0.17187235326951933,0.13655509967335017,-0.0,0.2573137770915555,0.0567320451211964,0.07182388665523512,0.09363269967534013,0.1803360392674415,0.1824473170702302,0.04079799215734949,-0.10004582258574934,0.22027711924294294,0.18526529412024698,0.2844703678945228,0.1781739418609626,0.20274062050718586,0.19926688027609,0.05173507386496848,0.2170911785562211,0.060876803187978785,0.2612261569310032,0.2612261569310032,0.08714548324366599,-0.04629284438736537,0.36675174723884785,0.12439981660433208,0.19259005919559108,0.15449549329755374,0.2729771221983564,0.018968904602673607,0.0648303102006474,0.2954962010668726,-0.018060498307792057,0.1965596035283752,0.14135807624449884,-0.000511133441544201,0.07365000897452985,0.2036817879091143,-0.0,0.027163927926896696,0.16115253429187865,0.09804253495733549,0.09966792379735419,0.18809894337947422,0.1138923251067132,0.15782478231639313,0.16925056988935017,-0.09240750414797495,0.225139092323479,0.08771332707291771,0.16388969007979293,0.3040348417330848,0.2964424724324299,0.29115871643949154,0.25046209299137745,0.08543118193566225,0.06578676660008513,0.15627972334883186,0.062359680834545565,0.2366826469478413,0.09193848210753042,0.19740341114510077,-0.22968917685252577,0.11031514178971294,0.18293435566602428,0.051763778992291634,0.05642700383473327,0.14599414777111216,0.06820429409016253,-0.04175129487100011,0.2333630619803082,0.11862827983992455,0.03613829261782173,0.11541033970024994,0.21872010985899612,0.13425670879558546,0.24319009781446252,0.19770128602993278,0.27894469088246304,-0.010796563548205405,0.01816364204480242,-0.040680220333939476,0.1983701688757363,-0.021384664950513763
"A jak """"taki klimat"""" wpłynął na Waszego Chevy'ego?","['a', 'jaka', 'taka', 'klimat', 'wpłynąć', 'chevy', 'ego']",1,a jaka taka klimat wpłynąć chevy ego,"[-9.019121    5.487507   -4.1399612   2.9427576  -0.9519582  -4.7978377
 -2.0120308   4.003855   -2.9791892  -1.4753119   4.262674    2.0961063
 -5.3270354   1.0835662  -5.425138    0.1311764   7.2366467  -2.7017214
  7.544924    2.061928   -4.1522627   1.1509897  -9.117281   -2.668224
 -0.44407257  3.7103317   0.08127252  1.0837463   1.0948772   1.627307
  5.1126175   1.8388981   4.247644    4.6216908   2.0326664  -2.2895913
 -3.135492   -3.703647   -0.92324    -3.9982119  -1.209741    4.0399327
 -0.22283328 -2.2522755  -4.205965    4.8808746   8.25621     5.1561637
 -2.6308491   3.7939136   4.7908225  -0.56863564  3.0224655   0.05117459
 -2.0895655   1.5832716  -3.6239014  -1.1829387   1.5094455  -3.9375715
  1.826673   -2.879134    6.687675   -0.166919    0.13993724 -0.897352
 -4.0343857   1.6122125   3.62953     2.9334667   2.5743601   2.850136
 -1.202681    1.5196863  -4.749011   -9.223594    5.3394465  -0.36019054
 -1.2796723   0.5988732   1.9873972  -3.2515867   4.780153   -3.1491287
  2.616442    5.5112987   4.6395583   6.0793843   1.4790014   6.8059597
  1.8523701   1.6026964  -4.097237    0.9343217  -4.3112493   3.1704502
  4.496061   -1.3483886  -3.0676076  -0.04423555  1.5036316  -0.9333717
 -3.74952    -5.2068257   3.6754386  -0.32187113 -6.5614343  -6.0689945
 -0.6714959  -1.1437105  -7.808401    1.1248587   2.3833559  -1.7494351
 -5.2282987   0.8507714   2.5967658  -5.66104     0.11176792  2.141114
 -1.7086287   4.390903   -1.7949263   4.344221   -0.5099942  -2.8211994
  7.826136    0.2335618   2.2163036   2.04023     1.1223001  -1.8465014
  3.4440289  -0.5845174   5.37179     5.287001    4.0769267   1.214614
 -0.89706403 -2.8821824  -1.0806392  -2.7511568   0.31658927 -2.1928246
 -3.282726    1.4528147   5.303936   -2.0055904  -5.998827   -1.9828342
  0.5835397  -3.7596996   1.7440671  -2.8661091   0.8114899   5.208593
  2.1194901  -5.3614316  -0.5008072  -1.8654686   1.4750258  -4.2126365
  4.1866984   1.4661899  -6.615406   -2.8381941   1.8507048   4.499429
 -0.18395948  1.3874727   7.235125   -0.71851677  5.9952164  -1.2149013
  2.9965174  -2.9996126  -8.37949    -5.4320965   1.8457618  -4.7460103
  1.7486864   2.5743291   1.0172261  -0.8541667  -0.1737144  -1.558987
  7.422952    7.4601874   1.6701679   4.498363    8.067212    2.355195
  0.5451647  -6.6865296  -7.436726   -6.531843   10.300365   -3.0229416
 -2.4023805   0.36512825  4.3628106  -5.961103   -2.2147126  -0.29032323
  0.5245616  -1.7960373   3.4979744  -0.24946661  4.0198874  -0.40501451
  1.5534288   4.536768    2.335975   -5.660521    4.679995    1.9527102
  4.4669833  -3.328338    4.3465066  -6.526838    3.536763   -1.5387154
  1.9589844  -4.604273    3.2199852  -5.0257497  -2.4606826   4.2054677
 -4.828924    2.8255546   0.809407   10.246902   -1.9390559  -1.9713122
  0.14520246 -4.101649    2.125205   -2.3943293  -1.3352448   0.32896915
  2.163831    6.577061    6.8856416   3.8182728   1.1446843  -1.372697
 -5.926535   -0.92567974  4.6301007  -3.0206802  -5.5651164   0.60571545
 -3.9176276   1.7542287   0.6245551  -2.6404862   1.670909   -3.3283377
 -1.8350321   3.5782044  -2.430888   -1.693491    6.5290375   0.8364145
 -1.5527757   0.7656111   0.98668975  1.461202    3.8994846   2.7727773
  3.8122108   3.942196    1.286752   -2.4352143  -1.9379438   0.79309744
 -0.21141744  9.45909    -0.76349217  2.1636806  -4.212608    4.391422
 -3.3275335   1.2291036   1.3374392   0.46435186  0.35948548  0.9166393
  0.78063136  4.1982894   0.36621264 -4.5353436   3.4357529  -3.022667
 -2.6749432  -3.6020365  -0.6214393   2.5364053   4.0068007   0.2884432 ]",0.23766309302668326,0.0940383660415867,0.11697289511057099,0.196226568043239,0.28378017281854406,0.10013399909459834,0.22093432803612822,0.22093432803612822,0.46547458238555955,0.11960612523443814,0.33674916556347123,0.15926312794156625,0.34759264537816875,0.017683196671799618,0.37907944404212457,0.27213236552177766,0.41332046955594,0.21124645650915458,0.3930622691141714,0.23610924413668688,0.38362382942424167,0.5480442641142736,0.3100259074417232,0.21918361239615858,0.11688562599709632,0.33595071907929247,0.36108775730816123,-0.002812490614996734,0.2649292941583226,0.4124278595654329,0.2788493714622675,0.035486954014719775,0.40024519421243726,0.4778477080872216,0.05857261558919462,0.1427524749865194,0.22185204027339792,0.31363946833781103,0.28429948966840096,0.2941410749066203,0.31139554963718025,0.34808642212129504,0.20766842249584513,0.13109280490643896,-0.0,0.3106965209586155,0.25059952390523865,0.2970605269015952,0.19482238875503285,0.11552370009533738,0.24085536182000464,0.3333487065336449,-0.002812490614996734,0.2979457091242291,0.27787098028478824,0.40009575520872537,0.3526018705315669,0.35424381852564957,0.38382884651107413,0.2543271744278482,0.29180872672681524,0.05650756176537279,0.23643363222767788,0.23643363222767788,0.27944493907226003,0.07940083664291633,0.4301336084821483,0.2894653975109165,0.31306973430272844,0.22773989071628617,0.19456203681316764,0.18152462310287557,0.06012256221985873,0.3743034257806618,-0.07428322979395015,0.37226299030480436,0.29372505753053757,0.24948203163009153,0.1281071376103963,0.3163280478462002,-0.0,0.14374533029329864,0.26852406016384195,0.18196684770766677,0.31828447635305124,0.35037558926908785,0.3412165852307334,0.43297022528802265,0.2778484088509105,0.014862072811762415,0.33101745649924935,0.487787254277363,0.5223613316249844,0.46939212387455814,0.421488295488226,0.5071948592510014,0.5225383593888123,0.2864006469102651,0.31143048772889126,0.3733462226860077,0.28733249951619855,0.5174679824897754,0.2867518650110552,0.322268841768988,-0.17806958167512257,0.43480687743136553,0.348906403763251,0.31486126514696056,0.33564756834799675,0.3404636072454598,0.32939227217411926,0.13612182202707931,0.3910861301668962,0.2702970667212436,0.27071068184823344,0.2378889417232176,0.2331764749889455,0.33351007820649364,0.353201498408573,0.42159139839417925,0.5014665783570463,0.055631796570527116,0.12474353923879133,-0.08558875284286138,0.31973494543028963,-0.08881622545035203
