,success,dim_0_above,dim_1_african_names,dim_2_african_names_2004,dim_3_aktiv,dim_4_alive,dim_5_altmodisch,dim_6_arts,dim_7_arts_2,dim_8_bad,dim_9_basic,dim_10_beautiful,dim_11_below,dim_12_big,dim_13_blue_collar,dim_14_blunt,dim_15_career,dim_16_cheap,dim_17_children,dim_18_closed,dim_19_community,dim_20_cool,dim_21_cruel,dim_22_culture,dim_23_dead,dim_24_descriptive,dim_25_design,dim_26_destructive,dim_27_innovative,dim_28_responsible,dim_29_TheRebel,dim_30_appetitlich,dim_31_electric,dim_32_emotionally_stable,dim_33_ernst,dim_34_european_names,dim_35_evaluating,dim_36_expensive,dim_37_extraverted,dim_38_extrovert,dim_39_extroverted,dim_40_family,dim_41_fascination,dim_42_female,dim_43_friendship,dim_44_functionality,dim_45_healthy_positive,dim_46_healthy_restrictive,dim_47_impractical,dim_48_inaktiv,dim_49_winner,dim_50_indulgent,dim_51_cold,dim_52_innovative_rachel,dim_53_inside,dim_54_introverted,dim_55_kind,dim_56_kompliziert,dim_57_lazy,dim_58_lifestyle,dim_59_lustig,dim_60_male,dim_61_math,dim_62_modern,dim_63_modern_2,dim_64_music,dim_65_musical_instrument,dim_66_nachhaltig,dim_67_natürlich,dim_68_neurotic,dim_69_new,dim_70_diligent,dim_71_outside,dim_72_performance,dim_73_pleasant,dim_74_bargain,dim_75_polite,dim_76_power,dim_77_practical,dim_78_protective,dim_79_sympathisch,dim_80_safety,dim_81_science,dim_82_see,dim_83_show,dim_84_small,dim_85_sustainable,dim_86_sustainable_2,dim_87_attractive,dim_88_teaching,dim_89_technical,dim_90_TheCarer,dim_91_TheCitizen,dim_92_TheCreator,dim_93_TheExplorer,dim_94_TheHero,dim_95_TheInnocent,dim_96_TheJester,dim_97_open,dim_98_traditional,dim_99_TheRuler,dim_100_TheSage,dim_101_TheWizard,dim_102_traditionell,dim_103_trendy,dim_104_trust,dim_105_trustworthy,dim_106_ugly,dim_107_unappetitlich,dim_108_unattractive,dim_109_uncool,dim_110_unkompliziert,dim_111_unnatürlich,dim_112_unpleasant,dim_113_unsustainable,dim_114_unsustainable_2,dim_115_unsympathisch,dim_116_untrustworthy,dim_117_unwirksam,dim_118_valuable,dim_119_TheLover,dim_120_warm,dim_121_weapon,dim_122_white_collar,dim_123_white_names_1998,dim_124_pleasant_2,dim_125_volkswagen
success,1.0,0.009412461269157908,0.005327242267989801,-0.020688336559349003,-0.054552928523948524,-0.020896337991098513,-0.019828610550719397,-0.11039367802850064,-0.11039367802850064,0.005288558410160245,-0.03110641644020227,-0.013886134410971984,0.048731131569541515,0.012126201750959579,-0.010139794982286844,-0.04102100652489708,-0.020970581491067303,0.00511790648790347,-0.0686023632765378,0.01294708481666406,-0.06501057201067952,0.006808483579363184,-0.011894354665641298,-0.08763812893639178,-0.020975044893090104,-0.03426610114366716,0.03921768667510392,0.007694464671242785,0.05758170682809641,0.012191941371520229,-0.05499469180014915,-0.0016649970946376951,-0.005496973639417813,0.009297687907676988,0.0012115367316201284,-0.03137470533054939,0.023972399446340505,0.039361503684955355,-0.03088566529282669,-0.01214238598010614,-0.020311853824908317,-0.06570520422967137,-0.055998225304368356,-0.05037148914341113,-0.05595960424620656,,0.01783117756739189,0.03969718120340246,-0.03598631443842815,0.023206902325947753,-0.09143842607749372,0.012804141504301493,0.05048276748038031,0.05758170682809641,0.03821430331731164,-0.018484417023335604,-0.025534098726482504,0.0032885414090221207,0.026195930594362753,-0.06811367421799057,-0.08519136677113685,-0.0445806031879013,-0.03521194329156734,0.007019100593478507,0.007019100593478507,-0.07128523074690393,-0.05093636679875681,0.02098357383933282,-0.008306919267971112,-0.03425818764868928,0.03297695613974847,-0.04019545161262406,0.05003713851167319,-0.08576893497790514,-0.06160132637157623,0.08812850740255265,-0.019288238317939528,0.005549479237836307,0.013803884269186117,0.04688964446256225,-0.029084087722883924,,-0.05425247345969259,-0.07262007435058089,-0.10842520244351041,0.03422539903321006,0.006521146672699423,0.004730982403175221,0.002704187439185779,-0.07364662157064984,0.017525380536312026,-0.04513259757152761,0.020910684500637454,-0.050251591385384174,-0.04263441806140656,-0.06332285676088868,-0.037806595834562744,-0.05255437666499398,-0.04695528625786368,0.001088509798767096,-0.005959633261824256,-0.029323667985332976,-0.03678339717759763,-0.014886449864006923,-0.008857433218882315,0.04872945341494077,0.014714624413734176,-0.0352224880666636,-0.012434443991363293,0.003927735074725835,0.01824832421676821,0.03215741325577939,0.038981523137814555,-0.031724599793248154,0.013786654898011728,-0.009768617443648554,0.010521112931919574,0.015102296250970005,0.025132890599435645,-0.011104496780270723,-0.04183695230171167,-0.005741621033761298,0.028382920823480803,-0.028063950625113403,-0.09309537417339875,-0.03332568946902725,0.05794287512103542
dim_0_above,0.009412461269157908,1.0,-0.4462326570801846,-0.39450392690528646,0.35756154323499856,0.5673506063289356,-0.2889167629674125,0.16174126824556534,0.16174126824556534,0.7589621207756643,0.3680006723414331,0.47159822135992135,0.8619869395644083,0.7267529700082703,0.31207524496096545,0.7330984817466325,0.6537800918914006,0.7137657656268372,0.5114653391070346,0.8250764844098345,0.4241709666075322,0.568239074393861,0.800756164787296,0.21390898781894224,0.6943211588729034,0.28117636548095626,0.4002770767989021,0.6874418169563097,0.05807356522113824,0.6829533059357549,0.3742015156778081,0.48103260189426844,0.30378923787979223,0.7414471060211578,0.7530233043989,-0.4525949588236592,0.4994568823184164,0.501500862630242,0.5866001179320759,0.6739213174474538,0.6260245318180517,0.5556311218466842,0.3258528860647532,0.45887448443693446,0.42733123518882216,,0.6270455673598525,0.6772223613214357,0.6683670240439776,0.6339954804130801,0.050852919229284976,0.598873774944249,0.5176656210791166,0.05807356522113824,0.7281333993481169,0.7036603221959368,0.7042293616402399,0.7056854931380797,0.7197473691388688,0.5393315495485768,0.34422658424569313,0.5423408588788791,0.5894153422244516,0.4951445882291973,0.4951445882291973,0.08245646137800017,-0.034512479293370944,0.7773774483681056,0.5641697067962573,0.6072005384109053,0.42495495088975616,0.5722847426658957,0.6237124981618426,-0.33479246551812525,0.5482095021008524,-0.1680378138834155,0.6191690358717751,0.6214124058339002,0.5298613811601768,0.5692073504223771,0.5709162738536953,,0.38462786465119186,0.47478499525449175,-0.0335867243966009,0.7096869319960036,0.6346474909361002,0.5735443072705861,0.619106252733227,0.5616982843796146,0.2168103080616464,0.6856556330934901,0.7586550612764489,0.49021818751827684,0.6087359609410452,0.5653435059907655,0.6922914821600076,0.695487757999458,0.5004599355093926,0.3712466269023772,0.5076085046082135,0.5337009664802991,0.6067846442418616,0.4491432100374723,0.33886493845862264,-0.7192885491290198,0.6837873807305386,0.6476277298712947,0.7116425678204501,0.7262781803336412,0.7339267347149698,0.667192406483155,0.4587442999559204,0.703089003494443,0.4767360242327466,0.4172887990228969,0.5839835188419641,0.8011762458322517,0.8285590966673033,0.7312314390687024,0.5348626117129373,0.6663823417792022,0.3915103764289805,0.37351892925462793,-0.24653675778334908,0.5735668517900953,-0.4643926303088239
dim_1_african_names,0.005327242267989801,-0.4462326570801846,1.0,0.809213682990947,-0.3647436083825247,-0.4540900182262847,0.4110165352574644,0.04459908759144136,0.04459908759144136,-0.15715652452063664,0.021992614794520828,-0.24435392406406747,-0.45543536478691227,-0.37321047829961757,-0.25477008028495735,-0.29588504324590437,-0.4942225368127714,-0.36652457956794715,-0.1930044455565794,-0.33123235828085773,-0.2963387043300025,-0.3205620024977125,-0.3483582746448449,-0.16497164586942742,-0.3305688442222765,-0.36535946581583056,-0.282469885165316,-0.3413570088998292,-0.16652115139340454,-0.40130014236890316,0.22295482484602416,-0.3838261475219247,-0.4372549073855614,-0.41475490201585746,-0.31778801183407623,0.736220009374134,-0.41286572346402106,-0.37611118262788257,-0.4426781915883405,-0.40577695010695136,-0.3511191358148288,-0.06216711759444811,-0.12002301372428949,0.07786686700607541,-0.032895272489465645,,-0.3776949284357222,-0.24990790433385432,-0.3043303158086267,-0.43180537848730416,0.17325942422865154,-0.3187024238557275,-0.3150722098855963,-0.16652115139340454,-0.45033706795924616,-0.3435929330956186,-0.3721199705860655,-0.5236126274921138,-0.45655145848705386,-0.13528472804269168,-0.07686161622524745,0.09845459928581991,-0.4100317261426489,-0.4161461997836985,-0.4161461997836985,0.3537882008876515,0.2708435932429587,-0.5013129494543055,-0.282208651836245,-0.29121721470589434,-0.13120808050970728,-0.48451723261832363,-0.4187767628938427,0.245936588459439,-0.20419699878171477,-0.136179251108099,-0.28183838024197755,-0.23362873001439072,-0.5050155229417983,-0.5329461322047183,-0.37876892972257753,,-0.28534954209757735,-0.17789628393328752,0.10371308334979051,-0.42872185933841894,-0.4698012529349905,-0.4328423586614166,-0.4526969400752464,-0.3251947947381709,-0.3552128250213893,-0.37969355122165344,-0.32804424370255764,-0.16832796831041547,-0.253046137104568,-0.2527538898468959,-0.28099191262349654,-0.19824808629037988,-0.3329975718308576,-0.09738857204675361,-0.2172765132849693,-0.3159284864536125,-0.14990925414135786,0.11722245717436948,-0.16655627574847298,0.46842680018155664,-0.3814417586276689,-0.21833046524545588,-0.38850012671761414,-0.45892891708372463,-0.34340041595801746,-0.45260268346349286,-0.12834332672953827,-0.035386379096927524,-0.3051199639761709,-0.3848940219745139,-0.28147723851550566,-0.32010224273900173,-0.36985333452730007,-0.5466327935370257,-0.16690978073940888,-0.3388596668794245,0.11113265733806842,-0.21833915117818378,0.3416803512494233,-0.2823706295146276,0.4398546307965886
dim_2_african_names_2004,-0.020688336559349003,-0.39450392690528646,0.809213682990947,1.0,-0.26507280484929235,-0.39975088029744943,0.3325294888044904,0.23721994486830844,0.23721994486830844,-0.15287976135185743,0.008671302537384892,-0.14488419420887214,-0.49862679777700136,-0.3081981207867207,-0.17855575389280903,-0.1955598561212247,-0.38691440333960286,-0.3581984435460845,-0.13169770132626918,-0.3772972567600021,-0.12250520080533871,-0.3118774665024138,-0.30252988243180934,0.04452423329939307,-0.3088421462516518,-0.2858130530996175,-0.29429813499182195,-0.3794590403996493,-0.23897489162294344,-0.33182819548835946,0.3625173804914794,-0.2648763945783575,-0.5198499924939639,-0.39195854867958096,-0.30948866967919275,0.8820256817075257,-0.4313485116760236,-0.3301580298606775,-0.36310007004511063,-0.31757667516879023,-0.2718580836878262,0.06368823229805076,0.06583543140706505,0.20279513238339783,0.10550672909147996,,-0.36930448624097034,-0.37814988465038907,-0.24496528432101683,-0.44999319628416,0.3371594113214112,-0.26625124510923054,-0.3575469074114823,-0.23897489162294344,-0.46584161164164306,-0.2592426803145913,-0.3141565572067679,-0.4474021754654804,-0.46039514333559145,-0.03204565520508492,0.03210038639421831,0.20315284686528767,-0.37726424234873035,-0.30694512102943866,-0.30694512102943866,0.4213547753943053,0.30289382014119065,-0.463460816127493,-0.3046064150609922,-0.1270932098926157,-0.08121864468873025,-0.31966285595708804,-0.4868598155782307,0.4596797880194471,-0.07276602378281972,-0.2357073910241578,-0.13587049767589493,-0.288868477239781,-0.4759766346522123,-0.5394978306987043,-0.24421842083017245,,-0.22573902183720818,0.01667950609963515,0.34806723735369816,-0.5090689721960104,-0.46064717972628233,-0.4285770318091073,-0.3428956694318146,-0.21093334103727482,-0.41775422238619514,-0.23190505354677662,-0.3217166161309679,-0.051845292307315306,-0.12766941980307445,-0.06743236835315373,-0.20523673528528522,-0.09685909704895508,-0.23638124265088784,-0.10387333264706736,-0.09149311582582151,-0.16092096957536575,-0.02716091899411987,0.12584598234474406,-0.0731781026441923,0.3872423133971029,-0.29307998022847365,-0.16417805515003467,-0.3695415605576427,-0.4442390556994092,-0.4167839184455271,-0.4701000943463527,-0.2517520610106576,0.012262869553961511,-0.2812400402779108,-0.2964460482023239,-0.21498882169474695,-0.23128577580095272,-0.35048228879314486,-0.4415610161183646,-0.02716279871921762,-0.2743872049376765,-0.02950253781382014,0.007453592359760933,0.5390930965937953,-0.2208543487778612,0.25839694602118907
dim_3_aktiv,-0.054552928523948524,0.35756154323499856,-0.3647436083825247,-0.26507280484929235,1.0,0.8975715515551647,0.06063542041661895,0.4486824909485508,0.4486824909485508,0.40736763536690057,0.2741498769180472,0.6538383975151947,0.15823674462975668,0.5798571774563719,0.23648280025546156,0.6846184655321349,0.6573433085578989,0.6004233379076338,0.5661339780105836,0.4945246735752598,0.6317228743861707,0.6560307401836282,0.6063998637678789,0.6666085578994936,0.404769795950925,0.379077997497425,0.5993783318878839,0.48233694505307523,0.5018568744103681,0.49921959290556084,0.4051108080936065,0.6707320143184659,0.4330166179937833,0.6924028201420451,0.579978022208049,-0.18636848067907638,0.35893880304144454,0.5208547343702924,0.833909821909117,0.747778024980749,0.7742340144174016,0.49549023638908085,0.6958943069138904,0.351682745995586,0.37052400958146325,,0.6637292717464995,0.23502102390514765,0.49481692367839347,0.6726531506147996,0.18622651025592407,0.5399912179779178,0.6430284753193775,0.5018568744103681,0.41822776898537306,0.6756694077837784,0.7493567965581471,0.6186542531315018,0.6750114351476976,0.6703390000880526,0.569574699659279,0.3337412136445724,0.41801111986730066,0.6985455421340997,0.6985455421340997,0.2663215089557116,0.1948874653261196,0.6184983971766165,0.6981214168659656,0.7142142328580978,0.5349131330157847,0.7498707669106571,0.36577548122197157,0.11357763951618455,0.6663149883457022,-0.24695354422631638,0.6723977493839628,0.42664890395337424,0.652601460914386,0.43877435367707057,0.7246791694741783,,0.6584717244743742,0.5222972563097393,0.4077681761600118,0.5540122972175875,0.7242479238531342,0.7305951162046462,0.7227212936017068,0.7484606306653842,0.49233447072548675,0.6879071749243598,0.5864694685840681,0.784243871573112,0.7279352287924129,0.7598124202078397,0.7161059357472105,0.5707061071145638,0.8959508948089211,0.5682526326909888,0.5686242878538903,0.653380732537827,0.6768028192923179,0.38340353593297516,0.6248006499983385,-0.6077183641776339,0.6599807219074704,0.5014264469895772,0.6254444266958992,0.6151080061380545,0.43857933412506017,0.5785736009340489,0.2340790791116092,0.2680089308252385,0.6121208219211832,0.6409682831450663,0.5260067747378163,0.3365528035530687,0.4229594375956053,0.583441772647947,0.7438914171930188,0.762892153524531,-0.05984610054019108,0.5146091328503027,0.04660713116739016,0.6428168077550862,-0.4648409139504562
dim_4_alive,-0.020896337991098513,0.5673506063289356,-0.4540900182262847,-0.39975088029744943,0.8975715515551647,1.0,-0.009755224970362542,0.3295091560947991,0.3295091560947991,0.548333276588759,0.3668061649549127,0.6943651533288977,0.4341022601542104,0.76750525288861,0.24744780368671107,0.7680186838207476,0.7105161853573249,0.7160879317401969,0.5443666559376916,0.6960673045341281,0.5808926548937715,0.777951333505655,0.7691394283030951,0.5681473761970284,0.5591183465469614,0.449168771135197,0.7259409766087642,0.6730129869987763,0.5444994961851999,0.6060159998023581,0.4151780111011147,0.6897420841166126,0.6192131365757639,0.8489437296584122,0.7426891985007198,-0.3924131888109524,0.46159981218173546,0.647514353906948,0.901679195364761,0.7942257613517022,0.8027505850695318,0.47326542856480347,0.6236696934336128,0.3186671277668751,0.3105702002631383,,0.8335382626451102,0.5243178543343588,0.5477905692486449,0.7611107837457994,0.007506824599215712,0.6860370232195929,0.7897264803045951,0.5444994961851999,0.683844122681203,0.7359846724921175,0.8453284913758653,0.7496881472951259,0.8290568547424114,0.6867990980336677,0.496426315634519,0.33678336349253696,0.49077252854600256,0.7799239052093776,0.7799239052093776,0.2536848660833904,0.1494935325932109,0.8063915286321387,0.8288952836704139,0.7021139439074484,0.6086768305807452,0.7186133607261381,0.630427835835087,-0.07044442551351653,0.6604401477190569,-0.25062612783329913,0.6855473076573528,0.6880507237889831,0.7286703571637961,0.6298434297842819,0.7306945201575837,,0.6947584841085525,0.5239933395783967,0.26398106144325956,0.7841523491189895,0.8745704189106309,0.8742589860952944,0.7990344707660368,0.728845953810614,0.6101439129191246,0.704886717833099,0.7476129181631664,0.798622007674336,0.7647587365790391,0.7218588175534736,0.8036006666082046,0.625164595115216,0.8713966706800673,0.6610079394150079,0.6285704423828866,0.6527814554448818,0.7337301707492387,0.4245276839049387,0.6474640244687072,-0.6819704932523692,0.7411154613046995,0.575131123507809,0.7276244993093858,0.7392766678455446,0.6650122886828501,0.7682144962473223,0.4712498702246614,0.4132202494779554,0.7112426113035353,0.7066637034754016,0.5826081268525658,0.5203962700854422,0.6225479580990194,0.7115243229980478,0.7174774700162664,0.8761993394717966,0.1345912428954016,0.3972798836281621,-0.20118633830910207,0.7009627206079381,-0.4883188215241719
dim_5_altmodisch,-0.019828610550719397,-0.2889167629674125,0.4110165352574644,0.3325294888044904,0.06063542041661895,-0.009755224970362542,1.0,0.4745708745599011,0.4745708745599011,-0.07781855277315106,0.2080771328757224,0.3258210855371275,-0.23614535367215414,-0.01753127590473368,-0.17331528552656605,-0.11620427924631682,-0.3359651643132344,0.08908349171542017,-0.025906743738764285,-0.05147977245156342,-0.13335500619218085,0.11413274651255476,-0.09166785709034182,0.32714941915219764,0.04067526805208639,0.12556382477568168,0.32219165777463105,-0.2141458609819252,0.11985689474030481,-0.32264833603619514,0.26645109078160806,0.20829503087607482,-0.06741270876866894,-0.08177301179936913,-0.02345679965790897,0.4338418467692722,-0.17373124573011633,0.09389710990654901,0.0744202791322865,-0.08734590437912117,-0.006884769913464786,-0.01312649648459238,0.3498291133144818,0.0734957212960182,0.08161046277979735,,0.009228068244358564,-0.18912083486144649,-0.09271710460731099,-0.11340037061916262,0.046330287202057674,0.16281117942781206,0.0966549285281718,0.11985689474030481,-0.16888158179423066,0.04130074974081771,0.02752378621596718,-0.13284201843594282,-0.03491632202482546,0.17961941190062036,0.3029046191702135,0.021942734017518808,-0.2553998700724729,0.14425798118654326,0.14425798118654326,0.4799092414276337,0.48862197059685425,-0.2616674034149599,0.17384208939357235,0.007361447775509674,0.1598372233638118,-0.12353593745757711,-0.16727811498706738,0.26495713951654415,0.10106359432253965,-0.20639696430863544,0.020630859069966225,-0.18465856980343415,-0.08299314056242629,-0.23976206937565406,0.05687551446203374,,-0.016300465997315366,0.13585248922436213,0.39343655565805963,-0.09566698725898079,-0.07284727022230628,0.022399375291818555,0.140961896504729,-0.06583850322469284,-0.0023907734701534194,-0.15791076062022963,-0.14771122130381853,0.20447528208277096,0.09896330991756815,-0.02758978427801112,0.11971576489487037,-0.03661183080957627,0.16634201863689344,0.5245130724916333,-0.12686512332499028,-0.08539428514347581,0.10862610501475166,0.4137625643858453,0.41075615340388055,0.04276327561812055,-0.11494568253994825,0.16823929020068262,0.02343241434739395,-0.10812327396589587,-0.1185547768027825,0.009357746344438055,-0.011822615253175388,-0.06992248096719411,-0.1696151446769248,-0.061851133287977936,0.10747613541918362,-0.13171331949849538,-0.2927680246025569,-0.21909547264839918,0.025387732598628386,0.14053222468331303,0.04429837510598153,-0.08021012816448563,0.2592556200721691,0.1567689816510796,0.10184998764048726
dim_6_arts,-0.11039367802850064,0.16174126824556534,0.04459908759144136,0.23721994486830844,0.4486824909485508,0.3295091560947991,0.4745708745599011,1.0,1.0,0.2687371264136636,0.36680153664340487,0.5689225688060501,-0.051321774961513335,0.30628250264472145,-0.034581416795593005,0.35854981038958317,0.20868645317434617,0.35169026920453933,0.514737089606459,0.1909401468575544,0.4369594997478706,0.28209359287347546,0.32073089083160417,0.7908356032237306,0.2788763496871283,0.2530560567149489,0.26131002957612337,0.018294588693169776,-0.06395101904684848,0.08359119883259555,0.5238567391615523,0.5114976087832498,-0.15514884276619875,0.20959110211295162,0.27347753857810564,0.4180513706706817,-0.029986569987562668,0.20033559543759305,0.4496717721534452,0.35983742120914364,0.40579687805019654,0.5704189445020582,0.7331919326351304,0.5813405674358644,0.554711900424703,,0.2707011204970249,-0.11463837383005995,0.26796505446747726,0.09714469659822435,0.4476351769185456,0.3556890381326371,0.10639011872256784,-0.06395101904684848,0.002627121175387106,0.45827422878340507,0.3985373513878144,0.19478837680148298,0.1866242199370826,0.622444158359046,0.6787199057931289,0.5182719620317938,0.15327010356548448,0.3716647184576876,0.3716647184576876,0.6168095174933356,0.49349716262909227,0.09641532213062876,0.3426883336091962,0.5138833548190175,0.26285533735091376,0.37070493268142024,-0.07772267691752982,0.5267492174648218,0.6345042791979765,-0.23897946826462857,0.47435830325913914,0.010183840194429191,0.08372447607236565,-0.12307076507800778,0.5075661231026101,,0.3040614441666819,0.6575459053340297,0.7955449219436799,0.04424793141102385,0.16952248595160008,0.20533752849905007,0.4797697094579564,0.49741448713071895,-0.0888389540390329,0.43854242243126673,0.15613151824535373,0.5870666902276402,0.5284188208527987,0.5264776574236482,0.5260817547012532,0.5042281733746401,0.5174593855239261,0.49216971531056325,0.2236546311627252,0.4125894513677519,0.5430832629102429,0.5165798967347026,0.5582650895379379,-0.4457348128893539,0.24402558867026078,0.5110285187188846,0.32402319173568195,0.16118798247917904,0.028321951057169108,0.14119224834053395,-0.08090302237812574,0.33127048257663666,0.05820790150275759,0.2373640510260734,0.4064040298111812,0.25237418623410923,0.046554765618572025,0.24987469854676989,0.5622274239449296,0.4729965860719127,-0.0179523823564076,0.4098532986866121,0.4680476574700711,0.5175572348255709,-0.40042014812784793
dim_7_arts_2,-0.11039367802850064,0.16174126824556534,0.04459908759144136,0.23721994486830844,0.4486824909485508,0.3295091560947991,0.4745708745599011,1.0,1.0,0.2687371264136636,0.36680153664340487,0.5689225688060501,-0.051321774961513335,0.30628250264472145,-0.034581416795593005,0.35854981038958317,0.20868645317434617,0.35169026920453933,0.514737089606459,0.1909401468575544,0.4369594997478706,0.28209359287347546,0.32073089083160417,0.7908356032237306,0.2788763496871283,0.2530560567149489,0.26131002957612337,0.018294588693169776,-0.06395101904684848,0.08359119883259555,0.5238567391615523,0.5114976087832498,-0.15514884276619875,0.20959110211295162,0.27347753857810564,0.4180513706706817,-0.029986569987562668,0.20033559543759305,0.4496717721534452,0.35983742120914364,0.40579687805019654,0.5704189445020582,0.7331919326351304,0.5813405674358644,0.554711900424703,,0.2707011204970249,-0.11463837383005995,0.26796505446747726,0.09714469659822435,0.4476351769185456,0.3556890381326371,0.10639011872256784,-0.06395101904684848,0.002627121175387106,0.45827422878340507,0.3985373513878144,0.19478837680148298,0.1866242199370826,0.622444158359046,0.6787199057931289,0.5182719620317938,0.15327010356548448,0.3716647184576876,0.3716647184576876,0.6168095174933356,0.49349716262909227,0.09641532213062876,0.3426883336091962,0.5138833548190175,0.26285533735091376,0.37070493268142024,-0.07772267691752982,0.5267492174648218,0.6345042791979765,-0.23897946826462857,0.47435830325913914,0.010183840194429191,0.08372447607236565,-0.12307076507800778,0.5075661231026101,,0.3040614441666819,0.6575459053340297,0.7955449219436799,0.04424793141102385,0.16952248595160008,0.20533752849905007,0.4797697094579564,0.49741448713071895,-0.0888389540390329,0.43854242243126673,0.15613151824535373,0.5870666902276402,0.5284188208527987,0.5264776574236482,0.5260817547012532,0.5042281733746401,0.5174593855239261,0.49216971531056325,0.2236546311627252,0.4125894513677519,0.5430832629102429,0.5165798967347026,0.5582650895379379,-0.4457348128893539,0.24402558867026078,0.5110285187188846,0.32402319173568195,0.16118798247917904,0.028321951057169108,0.14119224834053395,-0.08090302237812574,0.33127048257663666,0.05820790150275759,0.2373640510260734,0.4064040298111812,0.25237418623410923,0.046554765618572025,0.24987469854676989,0.5622274239449296,0.4729965860719127,-0.0179523823564076,0.4098532986866121,0.4680476574700711,0.5175572348255709,-0.40042014812784793
dim_8_bad,0.005288558410160245,0.7589621207756643,-0.15715652452063664,-0.15287976135185743,0.40736763536690057,0.548333276588759,-0.07781855277315106,0.2687371264136636,0.2687371264136636,1.0,0.4715873341516331,0.5989257874059453,0.5929006020623184,0.7039001457313124,0.3121394320975228,0.8303339199546892,0.6252692942105658,0.8134240032639111,0.6413021782259388,0.8655818957609662,0.3704000409341252,0.67571508840599,0.8999457381253565,0.2481876678494298,0.7169047192914191,0.13076701418635264,0.40512164606678286,0.7182641067239277,0.013689714917058666,0.6362563259484989,0.6155632657202601,0.5691185788665011,0.1925290884962138,0.784523611614217,0.8643766608521414,-0.18666121176695719,0.39311532188629383,0.44774417987852483,0.5939962543916184,0.7521677754268202,0.7380339282308556,0.7121133734654341,0.4540573110355155,0.6565080194736616,0.5655011730952656,,0.623536770744026,0.6726321111692132,0.790380456239201,0.6852146591100755,0.1724641796829899,0.5940273147070433,0.5707545904010748,0.013689714917058666,0.5523923447247358,0.7645845231409792,0.7578729578811865,0.6443276854198267,0.7534103728270134,0.655972160209079,0.5747830585153472,0.6898608326033241,0.4537470931896709,0.4999918552816908,0.4999918552816908,0.23683619516375623,0.06962889150883254,0.7673587624438928,0.6186919676369553,0.7203012510538489,0.5104915863094048,0.6458668156920849,0.44347838094619646,-0.23162598181291905,0.7115034196640272,-0.30168944920374885,0.7638211517831806,0.5576049514393631,0.5193421926008592,0.458412616978409,0.6931723102214947,,0.4083027030825008,0.5488908713922873,0.0750288167111332,0.661031071884026,0.612484139853494,0.546004870586738,0.6585926179618097,0.6408616715463579,0.1519355921746196,0.7196130559730815,0.7535015457673073,0.5759625865745047,0.6874953470964916,0.6541963932626689,0.7916070889928521,0.861197126629327,0.5827890552100234,0.4116300221846386,0.49185616280052874,0.5720249336843625,0.6942070283539421,0.6409568110801496,0.463195895573633,-0.6795481618346235,0.7530640161647943,0.834181909487365,0.7916851288973921,0.7266264253118924,0.7504022374164586,0.6625404250822771,0.442530078175359,0.883643893107573,0.4166391715249285,0.3625709245286566,0.7471538212014618,0.7833788012854488,0.8446308334530487,0.6877059663030474,0.6765337310797517,0.721409468345676,0.3613445979654175,0.45558815044448864,-0.04504650789656329,0.6872031875866939,-0.452256550125798
